,0
1001,first time youth voters  here  guid make inform choic    
1002,here  vice presid leni robredo put bash receiv perspective  
1003, mayor isko  still presid me   vice presidenti candid willi ong said     
1004,read  sharon cuneta tuesday campaign ticket husband  vice presidenti candid kiko pangilinan run mate leni robredo    
1005,look  megastar sharon cuneta join husband vice presidenti candid kiko pangilinan  campaign trail tarlac  feb     team kiko 
1006,look  presidenti candid ping lacson run mate tito sotto visit sta cruz  laguna tuesday lacson sotto media bureau 
1007,look  presidenti candid leni robredo meet support rizal park iligan city  feb      via read 
1008,vp exercise  difficult jess  death th answer coming  alway say  that  missed  no  chick     
1009,nice smart friends thank work us piece it  good take relat china import elect issue 
1010,first time youth voters  here  guid make inform choic    
1011,elect lawyer romulo macalint said non candid cover comelec guidelin post campaign materials     
1012,presidenti candid isko moreno  run mate willi ong skip sorites     
1013,cherri pie picache  janin gutierrez  agot isidro  star pledg support leni robredo
1014,poor doctor realli die inside 
1015,campaign slogan influenc voters     
1016,comelec rule come post campaign materials     
1017,kapampink think toxic make cool 
1018,empow voter greatest threat dynastic  corrupt  revisionist  tax evad politicians to filipino voters  candid make feel empowered 
1019,comelec continu  oplan baklas  campaign poster post restrict areas     
1020,anyway  that  now mak good decis vote wisely       
1021,presidenti candid bongbong marco nurs wound left wrist  spokesperson said     
1022,candid tinker idea two parti system government her insight    
1023,elect call us make import choices get know candid thorough research make sure choos one worth vote for 
1024,elect call us make import choices  get know candid thorough research make sure choos one worth vote for 
1025,i m host first podcast thi popular issu surround  and fish   al episod filipino first episod next week 
1026,color choic rectified  comelec said 
1027,despit separ church state  candid seek support religi leaders     
1028,look  baguio citi mayor benjamin magalong endors candidaci senat ping lacson tito sotto  feb     lacson sotto media bureau 
1029,color choic rectified  comelec said     
1030,three former comelec commission said friday poll bodi cannot take poster privat properti without permiss    
1031,pnp friday urg public report troop dismantl poster tarp author so    
1032,roup member call filipino un retire leni     
1033,i m give talk student today campaign polit elections mor info event  will livestream fb   one slides can guess gs stand for 
1034,marco jr   campaign consist of    cambridg analytica   polit alliances   reactiv cronies   content creators   organ socm moderators   institut like comelec   moneyal power 
1035, reminder  oversea vote cabbabayan usfor inform visit
1036,comelec said open review guidelin physic campaign
1037,     
1038,comelec second divis dismiss petit seek block senatori bid raffi tulfo woman claim legal wife     
1039,privat citizen right refus author entri home take overs campaign poster tarps  elect lawyer romulo macalint said     
1040,refus comelec entri home privat property  lawyer said     
1041,despit separ church state  candid seek support religi leaders     
1042,comelec rule come post campaign materials     
1043,fals sens moral superior
1044,moder panel next week let  hear real foreign polici secur polici experts and yes  shade 
1045,professor clarita carlos  outshin presidenti aspir smni presidenti debat
1046,prof  prof clarita carlos  exclus presidenti candid smni presidenti debat
1047,rule must followed  say comelec    
1048,okay  statu quo stil long way go may th 
1049,
1050,said said th elect war member polit elite it  restor democraci right path 
1051,despit separ church state  candid seek support religi leaders     
1052,comelec said open review guidelin physic campaign    
1053,icymi  former sen bongbong marco said would accept invit attend presidenti forum schedul permits     
1054,icymi  presidenti race frontrunn bongbong marco tuesday join first debat ahead may polls     
1055,look  vice presid leni robredo sen kiko pangilinan deliv speech convent capiz robredo people  council kalibo  aklan tuesday  feb      via
1056,presidenti candid bongbong marco said would priorit militari resolut south china sea disput would continu  correct approach  pursu polici engag china     
1057,healthi boundaries respect listen b open minded rememb world spectrum shades  ok take time elections b discern think th futur you don t wast it 
1058,presidenti race frontrunn bongbong marco tuesday join first debat ahead may polls     
1059,
1060,presidenti candid isko moreno run mate dr willi ong visit allen northern samar tuesday  feb     isko moreno  facebook page  read 
1061,akbayan partylist tuesday ask comelec commission aime ferolino ampoloquio inhibit deliber disqualif petit bongbong marco    
1062,vice presidenti candid kiko pangilinan caught tub stik o     
1063,care mother clean stainless  daw 
1064,voter support vice presid leni robredo might celing  puls asia said     
1065,here  run list incumb head vote rich provinc area countri presidenti candid endors    
1066,thank valentine s  feed got littl less toxic 
1067,thank write us
1068,look  vice presid leni robredo sen kiko pangilinan  greet support motorcad promot bid roxa city  capiz  feb      via read 
1069,former sen bongbong marco tuesday said would accept invit attend presidenti forum schedul permits     
1070,asid bongbong marco two presidenti candid attend smni debat tonight    
1071,presidenti candid bongbong marco three rival attend tuesday night debat host smni    
1072,vote wisely 
1073,unfortunately  current polit scienc research around world contradict analysis deb margin effect elector choices 
1074,icymi  presidenti candid leni robredo  isko moreno  panfilo lacson  manni pacquiao said would skip debat host smni 
1075,part job  vice presid leni robredo says 
1076,here  run list incumb head vote rich provinc area countri presidenti candid endors    
1077,nft best utility mint philippin may invest wisely  open
1078,beat marco jr   a unit opposition for me  still possible 
1079,presidenti candid leni robredo  isko moreno  panfilo lacson  manni pacquiao said monday would skip debat host smni     
1080,mean endors el shaddai 
1081,cathol group el shaddai endors candidaci bongbong marco sara duterte  spiritu advis said monday     
1082,presidenti candid bongbong marco run mate sara dutert skip cnn philippin debates     
1083,whoever president w still respons development everi day eat problem come to 
1084,part
1085,bongbong marco jr and sara duterte carpio top list prefer presidenti vice presidenti candid puls asia januari survey 
1086,part job  vice presid leni robredo says 
1087,survey bread butter polit science so puls asia sw still credibl me but hope poll come weeks w can t simpli one survey per month all import
1088,here  updat list comelec 
1089,import  i v never done presidenti elect past let  finish this 
1090,philippin presidenti elect like plagu toxic
1091,fascin see neg campaign embrac use benefit victim 
1092,comelec  remind artist endors tv show
1093,toxic
1094,vice ganda slam fake news critic toni gonzaga
1095,kind peopl teach children  surpris qualiti educ ph deteriorating i hope academ institut make peopl accountable  ban teaching 
1096,  more issu toni g  bother academics  suppos teach proper research critic thinking  one spread fake news misinformation 
1097,jc de vera refut misconcept peac sign jak ejercito vocal support leni robredo
1098,leodi de guzman among gun highest seat country what take key nation issues 
1099,corrupt pandem respons death penalti west philippin sea  presidenti aspir ping lacson stand 
1100,presidenti frontrunn ferdinand  bongbong  marco jr stand country  critic issues 
1101,emmanuel  manny  pacquiao profession boxer  senator  former alli presid rodrigo duterte h enter polit serv sarangani  repres six years 
1102,maria leonor  leni  gerona robredo th vice presid philippin run independ presidenti candid  symbol way  show inclusivity 
1103,presidenti candid leni robredo friday secur endors economist    
1104,icymi  social media star sassa gurl said would vote leni robredo president     
1105,freedom choic mean freedom without responsibility your right end entir collect welfar begins your vote might choic consequ transcend you 
1106,apparently  tax evas punish law ph
1107,korina sanchez critic presidenti interviews   i m style   i it  
1108,problem support at least get garbage  dba money garbage 
1109,full story  comelec first divis dismiss petit seek disqualifi bongbong marco presidenti race     
1110,erik matti call  unbothered  toni gonzaga  brazen  arrogant  crude  robin padilla defend toni
1111,sen panfilo lacson said perform presidenti candid recent futur debat could still act gamechang trail rival mani pre elect surveys     
1112,mani filipino still gimmick  promise  candidates  especi corruption 
1113,polit nois go right now  can t help miss gentl sharp eloqu anoth bicolano  raul roco 
1114,presidenti candid bongbong marco thursday thank toni gonzaga host kick off ralli philippin arena earlier week     
1115,here  guid comelec exercis right vote stay safe covid   
1116,comm   now  still unresolved 
1117,social media star sassa gurl said would vote leni robredo president     
1118,ef mind win come ph election let  pray everyth countri filipinos al candid sweet promis know can t fulfil all 
1119,icymi  retir chief justic hilario davide  jr i endors presidenti vice presidenti bid leni robredo kiko pangilinan     
1120,former mmda spokesperson celin pialago said would repres frontlin bida party list    
1121,sen sherwin gatchalian former quezon citi mayor herbert bautista longer part lacson sotto ticket     
1122,albay rep joey salceda wednesday endors presidenti candidaci vice presid leni robredo     
1123,karla estrada daughter daniel padilla  polit view contradictory 
1124,reposted  vot someon conviction   in  vote someon conviction    
1125,marco jr win tsunami migrant philippin canada  sure 
1126,respect
1127,dear sir  debat candid compar better platform see defend them if alway hide behind spokesperson  let run instead you 
1128,vacation  nd night duty no rest polit analysts 
1129,social media key battleground
1130,
1131,presidenti version   manchurian candidate  behemoth  joke  manchurian candidate  lite version  billionair throw money  guy like tank rifles  somebodi old man version cassandrapick poison lol
1132,toni gonzaga critic kapamilya supporters  colleagu host marcos dutert rally toni  unbothered  
1133,look  sorsogon gov chiz escudero host presidenti candid leni robredo run mate kiko pangilinan sorsogon provinci gymnasium wednesday  feb     via
1134,thank tune today  nation forum commun democracy  ph elect  next month  march nn pm  forum moder by  here 
1135,pernia  see beyond theatric sentiments b aware go reliabl sourc information b active  passive  fact checking 
1136,pernia  bear repeat vote  vote  decis collect future why becaus person give vote impact six year lives 
1137,pernia  expect elev philippin elect discourse well  ball us it incumb us  vote public  due dilig candidates 
1138,retir chief justic hilario davide  jr said wednesday endors presidenti vice presidenti bid leni robredo kiko pangilinan     
1139,pernia  data analyt use abus half truth lies 
1140,pernia  data useful  cautiou interpret use information 
1141,pernia  survey big data provid glimps peopl think feel candidates 
1142,formal close event  pc presid vice presid public affairs  dr elena pernia  give synthesi discussions 
1143,patigan  judici dilient do homework pleas take time studi  the platforms  
1144,santiago  dilig voter use intellect not swept strong stream whatev sentiment have 
1145,bagayau mendoza  power think power lie peopl awar fact misused push back platform needed 
1146,masigan  time  algorithm becom effici toward heart mind target audience      
1147,manhit  enhanc campaign responsive 
1148,think big data devalu polit campaign mere algorithm make expansive 
1149,energi question audience feel free type chat boxes 
1150,manhit  elect shape mainstream mediaci media seem domin platform  danger especi there  disinform happening 
1151,bagayau mendoza  divorc gatekeep role  basic remov responsibility it  realli hard hold parti account also digit space 
1152,bagayau mendoza  that  reason past  tradit media  suppos vetted there  process there th poblem right gatekeep all ther verif all      
1153,bagayau mendoza  right air opinion  platform broadcast itself i right not everybodi right broadcast millions      
1154,masigan  incumb us homework discern believ to th problem escal point dictat governments  world order  nation security      
1155,masigan  fair like facebook  youtube  twitter  never said gatekeep truth their aim gener ad give stockhold share value      
1156,implic big data compani collect analyz data influenc polit opinion what this 
1157,bagayaua mendoza  even group particip campaign space  platform becom way  particip process way desigend 
1158,manhit  way target messag go beyond mainstream media veri critic this  becam direct to vot approach 
1159,defin  big data  manhit  use big data actual produc rise use internet campaign earli  s a tool  replac use call  mail system  
1160,bagayau mendoza  imposs think elect without think data 
1161,manhit  understand possibl voter commun understand are everi campaign use surveys  analysi matters 
1162,complet panel  economist  polit analyst  businessman  andrew masigan  write column businessworld philippin star 
1163,next  gemma bagayaua mendoza  multimedia journalist editor rappler  talk data shape rappler  elect campaign coverage 
1164,pc asks  voters  quot know polit survey only 
1165,pc asks  word associ big data 
1166,santiago  sentiment analysi use longest time businesses exampl custom materi reviews  survey responses  online  social media  health care materials  etc 
1167,here  guid comelec exercis right vote stay safe covid       
1168,formal open event  invit colleg mass commun  cmc  dean dr arminda santiago sh start ask questions   what data analysis  data analytics  difference  
1169,start  mini quizz input code
1170,today  forum moder veteran journalist  ed lingao expert discuss data analyt play huge role upcom elect campaign 
1171,tiktok user allegedli plot assassin presidenti candid bongbong marco surrend nbi     
1172,full support
1173,former sen bongbong marco attend debat forum fellow presidenti candid meant pit other  spokesperson said     
1174,key campaign messag presidenti candid    
1175,campaign season offici started here  rundown need know    
1176,hope come elect sinc peopl blind lie thiev would resort youtub tiktor facts i m sorri what  happening 
1177,wear color philippin flag  box superstar manni pacquiao launch presidenti campaign hometown gener santo city     
1178,i m suppos vacat can t rest fate country  democraci hang balance 
1179,sen p lacson tuesday launch presidenti campaign cavit hometown  posit leader uplift live million erad corruption     
1180,mayor isko moreno tuesday kick campaign presid manila city     
1181,share campaign period started thi elect season  non negoti fact
1182,bongbong marco run mate  sara duterte  laid vision unifi countri toward pandem recovery     
1183,look  sen panfilo lacson sen tito sotto hold proclam ralli imus  cavite  feb    offic sen  lacson  read 
1184,archives  solid north solid south deliv bongbong marco sara dutert
1185,naga citi along mani part bicol region tuesday turn pink presidenti candid leni robredo     
1186,photos  vice presid leni robredo greet support motorcad promot presidenti bid naga citi camarin sur  feb     via read 
1187,expect candid visit area    
1188,icymi  former sen bongbong marco jr challeng critic show proof histori revis onlin sought becom country  next president     
1189,read  former philippin govern offici variou administr express support vp leni robredo  presidenti bid joint statement releas tuesday      mor here 
1190,campaign season start today from archives  readi get lss differ campaign jingles     
1191,presid rodrigo dutert said monday support candid eye succeed    
1192,social media key battleground    
1193,see tomorrow th webinar pc nation forum commun ampemocracy   data sentiment analysis  go beyond surveys   feb    wednesday  nn regist free 
1194,icymi  prohibit physic activ campaign season 
