,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
5503,5503,"Sen.Koko Pimentel, representing Sen.Manny Pacquiao: Our position is that we have to give this very important document [Bangsamoro Law] a chance to prove its worth to give its benefits to the people.",0.241,0.0,0.759,0.7645,Positive,sen koko pimentel  repres sen manni pacquiao  posit give import document  bangsamoro law  chanc prove worth give benefit people 
5504,5504,"The glass ceiling has been broken, the people have spoken are speaking are screaming can you hear the people?#BBMSaraUNITEAM #BBM #BBMSARA2022 #BbMismypresident2022 @iampinglacson @mannypacquiao @iskomoreno https://t.co/xlxrzjvfek",0.0,0.192,0.808,-0.6908,Negative,glass ceil broken  peopl spoken speak scream hear people 
5505,5505,"@jairojourno Senator Koko Pimentel is representing Senator Manny Pacquiao.|via @jairojourno

WATCH: https://t.co/PSGSFCFMSY https://t.co/a5zcjha71b",0.0,0.0,1.0,0.0,Neutral,senat koko pimentel repres senat manni pacquiao  via
5506,5506,Senator Koko Pimentel is representing Senator Manny Pacquiao.https://t.co/nm0ecza5km,0.0,0.0,1.0,0.0,Neutral,senat koko pimentel repres senat manni pacquiao 
5507,5507,"Manny Pacquiao

Let Mom Lead ✌

IT'S BOXING BRIEFS

“Eat My Shorts”

McIntyre you better be telepathically picking up clues.🤣

SUCK A DICK BITCH things
Erin Schrode hahahaha",0.078,0.329,0.593,-0.8833,Negative,manni pacquiaolet mom lead box briefseat shortsmcintyr better telepath pick clues suck dick bitch thingserin schrode hahahaha
5508,5508,@Waterwater828 @mang_inasar @mannypacquiao maybe you're not that stupid? Will you pay a fee in front of many people passing by?,0.146,0.065,0.789,0.409,Positive,mayb stupid  pay fee front mani peopl pass by 
5509,5509,'I'm so proud of you' - Filipino Boxing Legend Manny Pacquiao overjoyed with his son's victory in amateur debut https://t.co/5oak6t7rns,0.294,0.0,0.706,0.796,Positive, i m proud you  filipino box legend manni pacquiao overjoy son  victori amateur debut
5510,5510,'I'm so proud of you' - Filipino Boxing Legend Manny Pacquiao overjoyed with his son's victory in amateur debut https://t.co/NSLAKLKNC,0.294,0.0,0.706,0.796,Positive, i m proud you  filipino box legend manni pacquiao overjoy son  victori amateur debut
5511,5511,@Mang_inasar @mannypacquiao have a free concert in your caravan not.You also fill up the EDSA of the 2.5k each of the attendees',0.142,0.0,0.858,0.5106,Positive,free concert caravan not you also fill edsa k attendees 
5512,5512,"#LovennatinBbMnapoles
Thank you Senator @mannypacquiao you really are sir!",0.259,0.0,0.741,0.4199,Positive,senat realli sir 
5513,5513,Me and my old friend @mannypacquiao over the years https://t.co/jfma5degpe,0.262,0.0,0.738,0.4939,Positive,old friend year
5514,5514,"Video Mejores Knockout de Manny Pacquiao, @csrlos_e, 👉👉👉👉 https://t.co/QAQOXS0OQX",0.0,0.0,1.0,0.0,Neutral,video mejor knockout de manni pacquiao 
5515,5515,"@Mannypacquiao no man succeeds without a good woman behind him.Wife or mother, if it is both, he is twice blessed indeed.- Harold Macmillan",0.239,0.155,0.606,0.5414,Positive,man succe without good woman behind him wif mother  both  twice bless indeed   harold macmillan
5516,5516,"@Mang_inasar @mannypacquiao if that happens, that would be an additional 8% for Leni.Not so humiliating and 23%.
A kind reminder to stay away from politics after 2022.",0.112,0.095,0.793,0.1365,Positive,happens  would addit leni not humili   a kind remind stay away polit
5517,5517,@jakenasolloria @mang_inasar @mannypacquiao https://t.co/QGZOKLDTR5,0.0,0.0,1.0,0.0,Neutral,
5518,5518,"Michael Buffer on #USABOXING: ""Manny Pacquiao is an easy win for Floyd Mayweather"" @hboboxing https://t.co/uxumhavfo1",0.34,0.0,0.66,0.7717,Positive,michael buffer  manni pacquiao easi win floyd mayweather 
5519,5519,"@Sylicongaako if there is a politician now that he has really worked hard for his money unlike BBM, Manny Pacquiao yun.Even though you are not articulate in English, I know you have a heart in town and especially the masses.Hope you don't have to serve the town.Thanks",0.0,0.038,0.962,-0.1725,Negative,politician realli work hard money unlik bbm  manni pacquiao yun even though articul english  know heart town especi masses hop serv town thank
5520,5520,@Dan50298188 @lauceston @ladebackk @saintlion Manny Pacquiao still get fucked up by lesnar in a street fight.Keep coping shrimps,0.0,0.216,0.784,-0.6597,Negative,manni pacquiao still get fuck lesnar street fight keep cope shrimp
5521,5521,"Floyd Mayweather during Guerrero Media Workout: ""Manny Pacquiao's career is over with"" @hboboxing @shosports #boxing https://t.co/NieKP7ASM2",0.0,0.0,1.0,0.0,Neutral,floyd mayweath guerrero media workout   manni pacquiao  career with 
5522,5522,"Last @pulse_ph survey Possibly only rich - @mannypacquiao

https://t.co/5ehwojlkot",0.34,0.0,0.66,0.5574,Positive,last survey possibl rich    
5523,5523,"@Ryanlingo_ Exaggerated or not, I would like to hear Manny Pacquiao's opinion on this.

These are his people..The people he'd given tens of millions (if not more) of pesos to throughout his career.",0.0,0.105,0.895,-0.3632,Negative,exagger not  would like hear manni pacquiao  opinion this thes people  th peopl he d given ten million  if more  peso throughout career 
5524,5524,@Mang_inasar @mannypacquiao thanks for the free concert,0.554,0.0,0.446,0.7351,Positive,thank free concert
5525,5525,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26nzou2",0.0,0.0,1.0,0.0,Neutral,floyd mayweather  jr vs manni pacquiao
5526,5526,"@Sheldacapiral not all people have such shallow view on things.You need to recalibrate your brain for the better stuff.Otherwise you are always jejemon to think.& lt; roar & gt;& lt; at once & gt;

""The worst Filipinos are the ones who vote for thieves.""- Manny Pacquiao",0.1,0.082,0.818,-0.0258,Neutral,peopl shallow view things you need recalibr brain better stuff otherwis alway jejemon think   lt  roar gt   lt  gt  the worst filipino one vote thieves    manni pacquiao
5527,5527,@Sottoernesto @mannypacquiao i hope so too…,0.42,0.0,0.58,0.4404,Positive,hope
5528,5528,"@Manobo0 @renanomela @professoruno https://t.co/j2anyhsp3v

""The worst Filipino is to vote for thieves!""- Manny Pacquiao (Gensan Resident)",0.0,0.226,0.774,-0.6588,Negative,worst filipino vote thieves    manni pacquiao  gensan resident 
5529,5529,"@ghazer09 don't feel triggered.When Leni wins, I'll hire you as an executive assistant of our toilet manager.So you dont squander your sorry existence like a society maggot.

""The worst Filipino is to vote for a thief!""- Manny Pacquiao (Gensan Resident) 😎",0.168,0.089,0.742,0.3847,Positive,feel triggered when leni wins  i ll hire execut assist toilet manager so dont squander sorri exist like societi maggot  th worst filipino vote thief    manni pacquiao  gensan resident 
5530,5530,"💥 Recordemos El Episodio Pacquiao-Márquez 2.0

🔙 Hace 1️⃣4️⃣ años, @mannypacquiao 🇵🇭 vencía por decisión dividida a @jmmarquezof 🇲🇽 en las vegas siendo una resolución muy polémica.

🏆 le arrebató el título mundial wbc superpluma

👀 for the ¿fue that or injusta la decisión?https://t.co/NPUGGGN17X",0.0,0.0,1.0,0.0,Neutral,recordemo el episodio pacquiao mrquez hace aos  venca por decisin dividida en la vega siendo una resolucin muy polmica  le arrebat el ttulo mundial wbc superpluma fue injusta la decisin 
5531,5531,@Mang_inasar @mannypacquiao https://t.co/huypqzywld,0.0,0.0,1.0,0.0,Neutral,
5532,5532,"@Voyass you really should, you just chill because you think that, until the state of your life is there.You won't go far in life thinking like you do.🤣

""The worst Filipino is to vote for a thief!""- Manny Pacquiao (Gensan Resident) 😎",0.056,0.098,0.846,-0.4389,Negative,realli should  chill think that  state life there y go far life think like do  th worst filipino vote thief    manni pacquiao  gensan resident 
5533,5533,@trboxing @mannypacquiao all 4 fights were great!,0.396,0.243,0.361,0.4003,Positive,fight great 
5534,5534,"@Northprince14 galawang bbm yan, utoy!Don't pass it to the pink movement.Haha

""The worst Filipino is to vote for a thief!""- Manny Pacquiao (Gensan Resident) 😎",0.0,0.176,0.824,-0.6892,Negative,galawang bbm yan  utoy don t pass pink movement haha th worst filipino vote thief    manni pacquiao  gensan resident 
5535,5535,"@abijay_elmer ""The most Filipino is the vote of a thief!""- Manny Pacquiao (Gensan Resident) 😎",0.0,0.0,1.0,0.0,Neutral, the filipino vote thief    manni pacquiao  gensan resident 
5536,5536,@Mang_inasar @mannypacquiao why night always take there is no day to see that person,0.0,0.145,0.855,-0.296,Negative,night alway take day see person
5537,5537,@mydramarants @gmanews @iampinglacson @iskomoreno @mannypacquiao defensive anyway?Tsk,0.155,0.0,0.845,0.0258,Neutral,defens anyway tsk
5538,5538,"Props to Sen Manny Pacquiao for remaining a gentleman and sticking to issues rather than engaging in dirty politics and sowing intrigue or redtagging VP Leni and her supporters!The others there, pweh 🤮",0.069,0.092,0.838,-0.2003,Negative,prop sen manni pacquiao remain gentleman stick issu rather engag dirti polit sow intrigu redtag vp leni supporters th other there  pweh
5539,5539,"@Mang_inasar @mannypacquiao grabe andame kahet no band or actress.In the caravan, what about?",0.0,0.155,0.845,-0.296,Negative,grabe andam kahet band actress in caravan  about 
5540,5540,"When the sun lights ..

Christine Ann O'Malley
Cory Booker
Ruth Ginsburg

The Menorah is next in to heal up ✌❤

Psalms 73
37
Julius Caesar Trudeau
Mike Pence
Manny Pacquiao Son

""Israel to all Jews equally"" ✌

❤❤🍷🍞+Christine
Christine Ann O'Malley
Alex
Ruth",0.0,0.0,1.0,0.0,Neutral,sun light   christin ann o malleycori bookerruth ginsburgth menorah next heal psalm juliu caesar trudeaumik pencemanni pacquiao son israel jew equally   christinechristin ann o malleyalexruth
5541,5541,"@tamboboyboy @mang_inasar @mannypacquiao one thank you again to VP Leni because you experienced a free concert.You have something wrong with the volunteerism of others.At least they are tired of organizing the event just to make you happy.

Thank you for coming!🪷🌸",0.235,0.115,0.65,0.7424,Positive,one thank vp leni experienc free concert y someth wrong volunteer others at least tire organ event make happy thank coming 
5542,5542,¿Crees que #mannypacquiao gane la presidencia de #filipinas?https://t.co/DCWJ8FWYVJ,0.0,0.0,1.0,0.0,Neutral,cree que gane la presidencia de
5543,5543,I like Manny Pacquiao with royal stories.,0.333,0.0,0.667,0.3612,Positive,like manni pacquiao royal stories 
5544,5544,@Zonkhei @couzmot23 @gmanews @mannypacquiao aww!7/10?PERFECT 10 MO NA!Hahahahah.Because of the #GobynnongPapatag Life is all,0.0,0.0,1.0,0.0,Neutral,aww      perfect mo na hahahahah becaus life
5545,5545,Manny Pacquiao sends message to son who defied his wishes to make boxing debut https://t.co/B4IVT2HRBT,0.103,0.0,0.897,0.1531,Positive,manni pacquiao send messag son defi wish make box debut
5546,5546,"@Zonkhei @couzmot23 @gmanews @mannypacquiao wait, should ask, then answer.You haven't answered my question about reference yet, you have four fourths.Why, you are like Marcos.Idiots",0.098,0.0,0.902,0.3612,Positive,wait  ask  answer y answer question refer yet  four fourths why  like marcos idiot
5547,5547,@Zonkhei @couzmot23 @gmanews @mannypacquiao seems to be the one who is in the process?Hahahahha,0.0,0.0,1.0,0.0,Neutral,seem one process hahahahha
5548,5548,"@Zonkhei @couzmot23 @gmanews @mannypacquiao sure!Hahaha.You're okay.When you are smart, don't forget, number 10 on the ballot, Robredo, Leni is his name!I love you newest recruit Kapampink!",0.289,0.037,0.674,0.8489,Positive,sure hahaha you r okay when smart  forget  number ballot  robredo  leni name i love newest recruit kapampink 
5549,5549,"@Zonkhei @couzmot23 @gmanews @mannypacquiao I doubt, all the wise people I see are stupid to think of you.So if you have never been told stupid, they are also stupid or average.",0.078,0.319,0.603,-0.8625,Negative,doubt  wise peopl see stupid think you so never told stupid  also stupid average 
5550,5550,"@Zonkhei @couzmot23 @gmanews @mannypacquiao I have no anger, I love you so much.But if you're stupid, you're really stupid.It is not a defamation to tell the truth.That's it.I love you with the love of VP @lenirobredo yieeee!Hahahhaha",0.257,0.185,0.558,0.68,Positive,anger  love much but stupid  realli stupid it defam tell truth that  it i love love vp yieeee hahahhaha
5551,5551,"@Zonkhei @couzmot23 @gmanews @mannypacquiao thank you!The people who make me an idol, are intelligent.So when you're not smart, you mean shit.Hahahahaha.Bobo",0.116,0.094,0.79,0.1366,Positive,thank you th peopl make idol  intelligent so smart  mean shit hahahahaha bobo
5552,5552,"@Zonkhei @couzmot23 @gmanews @mannypacquiao no, you are welcome.You told me stupid, NPA and float.Don't you have balls like Mark?Hahahahah.Bobo",0.104,0.232,0.664,-0.4767,Negative,no  welcome y told stupid  npa float don t ball like mark hahahahah bobo
5553,5553,"@Zonkhei @couzmot23 @gmanews @mannypacquiao ayun!Thanks, you also praised my talented too.Even if you are, you are still stupid.Hahahahahah.It'll never change the facts.",0.254,0.0,0.746,0.7777,Positive,ayun thanks  also prais talent too even are  still stupid hahahahahah it l never chang facts 
5554,5554,"#UNDIACOMOHOY HACE 1️⃣4️⃣ Años, Manny Pacquiao 🇵🇭 Vencía Polémicament Por Decisión Dividida A Juan Manuel Márquez 🇲🇽 En Las Vegas 🇺🇸 Y Le Arrebataba El Mundial 👑 WBC Superpluma En El 2º capítulo De Su Legendaria Saga

¿Uttedes cómo recuerdan is it combate?https://t.co/rkyav8a9kz",0.0,0.0,1.0,0.0,Neutral,hace aos  manni pacquiao venca polmica por decisin dividida juan manuel mrquez en la vega le arrebataba el mundial wbc superpluma en el captulo de su legendaria sagautted cmo recuerdan combate 
5555,5555,"@Zonkhei @couzmot23 @gmanews @mannypacquiao see, another Kabobhan again.Jusko, try to level-up.HAHAHAHAHAHAHHAHA",0.0,0.0,1.0,0.0,Neutral,see  anoth kabobhan again jusko  tri level up hahahahahahahhaha
5556,5556,"@Zonkhei @couzmot23 @gmanews @mannypacquiao yes, my money.You, what is your contribution?",0.213,0.0,0.787,0.4019,Positive,yes  money you  contribution 
5557,5557,"@Zonkhei @couzmot23 @gmanews @mannypacquiao thank you for respecting my presidential bet.But nah, I don't respect your full of Kabobohan, stupidity and mind before your political opinion.",0.175,0.211,0.614,-0.0397,Neutral,thank respect presidenti bet but nah  respect full kabobohan  stupid mind polit opinion 
5558,5558,"@Zonkhei @couzmot23 @gmanews @mannypacquiao jusko naman.Do you want a scientific basis?Here you go: You never change, science tells us that our genetic imprint predetermined your fate, your character, your choices, you are born stupid, you are stupid, and you die stupid.Are you okay?HAHAHAHHAHAHAHAHAHAHAHAHHAHAHAHAHA",0.026,0.22,0.755,-0.8948,Negative,jusko naman do want scientif basis her go  never change  scienc tell us genet imprint predetermin fate  character  choices  born stupid  stupid  die stupid ar okay hahahahhahahahahahahahahhahahahaha
5559,5559,"Sir @mannypacquiao you need GenSan, you need the whole country!This is the chance we will feel that you love your countrymen, #letmannysupportleni
#LetManNysupportLeni
#LetManNysupportLeni

#Letlenilead2022
#LetLenikikolead",0.213,0.0,0.787,0.7574,Positive,sir need gensan  need whole country thi chanc feel love countrymen 
5560,5560,"Larry Merchant Exposes HBO: ""We were asked to Glorify Manny Pacquiao"" @hboboxing video: https://t.co/imhxq8ejfu",0.215,0.087,0.698,0.4939,Positive,larri merchant expos hbo   we ask glorifi manni pacquiao  video 
5561,5561,@Mang_inasar @mannypacquiao keeping up with the momentum 💪🏼 #Lenikiko2022 #LenifurPresident2022,0.0,0.0,1.0,0.0,Neutral,keep momentum
5562,5562,@Zonkhei @couzmot23 @gmanews @mannypacquiao you have my basis.Hahahahhahha.Bobo,0.0,0.0,1.0,0.0,Neutral,basis hahahahhahha bobo
5563,5563,@Zonkhei @couzmot23 @gmanews @mannypacquiao nye nye nye nye.You're really stupid.,0.0,0.291,0.709,-0.5709,Negative,nye nye nye nye you r realli stupid 
5564,5564,"@Mang_inasar @mannypacquiao free to dream, but don't be too high in reality and agree with reality… .. no miracle.
Magic there and that's all your mother's smartmagic expectation.",0.319,0.074,0.607,0.8519,Positive,free dream  high realiti agre realiti    miracle mag that  mother  smartmag expectation 
5565,5565,@Zonkhei @couzmot23 @gmanews @mannypacquiao Bobo is really white mother.HAHAHAHAHHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA.What is no right?You can handle the road made with my money.I'll kick you there.You really are stupid.,0.0,0.197,0.803,-0.7076,Negative,bobo realli white mother hahahahahhahahahahahhahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha what right you handl road made money i l kick there y realli stupid 
5566,5566,"@Zonkhei @couzmot23 @gmanews @mannypacquiao really stupid, so did my classmate sitting in the back after the grade in hekasi was 73. When he couldn't answer my teacher's question, he just called him a fagot.Hahahahaha.Are you 73 in Hekasi?Well, you shouldn't ask any more questions.",0.0,0.081,0.919,-0.5709,Negative,realli stupid  classmat sit back grade hekasi answer teacher  question  call fagot hahahahaha ar hekasi well  ask questions 
5567,5567,"@Zonkhei @couzmot23 @gmanews @mannypacquiao uyyy, I've become one of your hobies.It may be like or as smart as I am.Let me just know, I'll take you to the National Library.Yieee date Yern?",0.152,0.0,0.848,0.6369,Positive,uyyy  i v becom one hobies it may like smart am let know  i ll take nation library yiee date yern 
5568,5568,Hijo de @mannypacquiao debut como boxeador https://t.co/6huut3svwh vía @agencia_vn https://t.co/qwu1p8juyo,0.0,0.0,1.0,0.0,Neutral,hijo de debut como boxeador va
5569,5569,@Zonkhei @couzmot23 @gmanews @mannypacquiao huy bobong creature.Don't you understand the instruction?You don't really have a brain.HAHAHAHA,0.0,0.0,1.0,0.0,Neutral,huy bobong creature don t understand instruction y realli brain hahahaha
5570,5570,"@Zonkhei @couzmot23 @gmanews @mannypacquiao so you are saying that you have a script.You're a troll.Wouldn't you thank me for having money again?But, even if you're not as grateful as Marcos, you are still welcome.",0.082,0.125,0.793,-0.1506,Negative,say script you r troll wouldn t thank money again but  even grate marcos  still welcome 
5571,5571,"@Zonkhei @couzmot23 @gmanews @mannypacquiao I don't like a dirty, stupid, impotent and brain like you.I will allow you to lick my pinkish nipples when you put your brains full of air, dust and rust.",0.18,0.16,0.66,0.193,Positive,like dirty  stupid  impot brain like you i allow lick pinkish nippl put brain full air  dust rust 
5572,5572,@Zonkhei @couzmot23 @gmanews @mannypacquiao do your research and send me your reference.:),0.0,0.0,1.0,0.0,Neutral,research send reference 
5573,5573,"How Erik Morales defeated Manny Pacquiao |#Boxing on March 2005, Erik Morales met with Filipino Manny Pacquiao.It was a great fight of two great boxers.This was https://t.co/FiftRuqeh #ErikMorales",0.222,0.154,0.623,0.5423,Positive,erik moral defeat manni pacquiao march erik moral met filipino manni pacquiao it great fight two great boxers thi
5574,5574,"Christine Ann O'Malley
Manny Pacquiao

😍

JESUS MONTANARI HE BETTER HANDLE HIS PEACE WITH PAINE TILLER
Christine knew it
🤣
Crystal is his twinflame
Paine Tiller Loves Doreen Virtue
#Fact

They Jesus and Paine both Libra 🤣

Julius Caesar
Forget Pia 🤣is the Karma #fact",0.27,0.036,0.695,0.9255,Positive,christin ann o malleymanni pacquiaojesu montanari better handl peac pain tillerchristin knew itcryst twinflamepain tiller love doreen virtu jesu pain libra juliu caesarforget pia karma
5575,5575,"@Zonkhei @couzmot23 @gmanews @mannypacquiao you are smart, why don't you research?You're nauseous.Shame on your alma mater.",0.153,0.0,0.847,0.4019,Positive,smart  research you r nauseous sham alma mater 
5576,5576,"@Zonkhei @couzmot23 @gmanews @mannypacquiao cyst, you use a dictionary and you searched the word public servant.Search what role they have in life so you don't look like a brain here.",0.0,0.072,0.928,-0.2755,Negative,cyst  use dictionari search word public servant search role life look like brain here 
5577,5577,"@Zonkhei @couzmot23 @gmanews @mannypacquiao don't feel sorry for me because I can survive and manage my finances.Have mercy on yourself to be educated, fed up to grow but you have learned nothing.Have mercy on your parents and the community around you because they raised a useless like you.",0.173,0.068,0.758,0.5663,Positive,feel sorri surviv manag finances hav merci educated  fed grow learn nothing hav merci parent commun around rais useless like you 
5578,5578,@Mang_inasar @mannypacquiao https://t.co/zalrcnz0hx,0.0,0.0,1.0,0.0,Neutral,
5579,5579,"Kentucky Derby Picks and Manny Pacquiao vs Sugar Shane Mosley

https://t.co/voaxkNAXDB",0.0,0.0,1.0,0.0,Neutral,kentucki derbi pick manni pacquiao vs sugar shane mosley
5580,5580,"""No sé qué hubiera pasada si esa pelea se acaba en el primer round""

Juan Manuel Márquez Agradece Que Aquella Primera Pelea Con Manny Pacquiao Pasara Como Pasó, Porque Abrió la Puerta a first rivality legendaria.https://t.co/8LRPB86WFO",0.0,0.061,0.939,-0.296,Negative, no qu hubiera pasada si esa pelea se acaba en el primer round juan manuel mrquez agradec que aquella primera pelea con manni pacquiao pasara como pas  porqu abri la puerta first rival legendaria 
5581,5581,Tiring to work.I wish I could get the lottery jackpot.I swear will be Manny Pacquiao the second.😇 #Magunangin,0.143,0.063,0.794,0.3612,Positive,tire work i wish could get lotteri jackpot i swear manni pacquiao second 
5582,5582,"#SONSHIENNewsBlast: @mannypacquiao, more believed in internal survey than @pulseasia

https://t.co/B53Cozhn4o",0.0,0.0,1.0,0.0,Neutral,believ intern survey    
5583,5583,"@Mang_inasar @mannypacquiao maneh, don't waste the effort and swallow the pride.Let's go to the honest government, all life!👍🏻🤗😊",0.27,0.0,0.73,0.7117,Positive,maneh  wast effort swallow pride let  go honest government  life 
5584,5584,"@Mang_inasar @mannypacquiao thank you for the citizen of gensan.We proud of you.Lots of onions oh.Onion p more
#GOBYERNongPapat Life",0.259,0.0,0.741,0.6808,Positive,thank citizen gensan w proud you lot onion oh onion p life
5585,5585,Extremely rare site poster in my #boxing collection that hung in Mandalay Bay lobby during fight week for great 2nd fight of historic Manny Pacquiao-Juan Manuel Marquez 4-fight series.Pacquiao won split dec to claim 130 title in fight i covered at ringside - 14 years ago today.https://t.co/z1yxj5ylic,0.16,0.14,0.7,0.2732,Positive,extrem rare site poster collect hung mandalay bay lobbi fight week great nd fight histor manni pacquiao juan manuel marquez  fight series pacquiao split dec claim titl fight cover ringsid year ago today 
5586,5586,@trboxing @mannypacquiao marquez de los pocos boxeadores que le hicieron batallar al pacman,0.0,0.0,1.0,0.0,Neutral,marquez de lo poco boxeador que le hicieron batallar al pacman
5587,5587,@lauceston @ladebackk @saintlion someone like Manny Pacquiao?,0.294,0.0,0.706,0.3612,Positive,someon like manni pacquiao 
5588,5588,@igwejimmiri @adamspurs91 @everythingboxi2 yeah everyone I know bout that Manny Pacquiao fight because it was on PBC and Ugas was the a side.It was a classic PPV!,0.081,0.107,0.812,-0.1759,Negative,yeah everyon know bout manni pacquiao fight pbc uga side it classic ppv 
5589,5589,"Manny Pacquiao Jr.Reacts to debut win, wants to be busier, better https://t.co/d2newucvv3 https://t.co/awydf2xnxy",0.379,0.0,0.621,0.7717,Positive,manni pacquiao jr react debut win  want busier  better
5590,5590,Damn Manny Pacquiao did not go to lowes to play 🤣🤣,0.17,0.191,0.638,-0.0772,Negative,damn manni pacquiao go low play
5591,5591,"@adamspurs91 @Airforcerick @everythingboxi2 This is spence's 4th PPV event, and it's happening in a title unification, against a champion who just put out Manny Pacquiao, on the clearly best PPV platform in the sport currently, after the first two PPV events both both Drew -DrewOver well over 300k PPV BUYS, 🤷🏾‍♂️",0.223,0.0,0.777,0.9169,Positive,spence  th ppv event  happen titl unification  champion put manni pacquiao  clearli best ppv platform sport currently  first two ppv event drew  drewov well k ppv buys 
5592,5592,"Saul Canelo Alvarez in #Boxing Interview - ""Manny Pacquiao is a 'B-' Fighter"" @shosports: https://t.co/4th7up7Wyt @hboboxing",0.11,0.0,0.89,0.1531,Positive,saul canelo alvarez interview  manni pacquiao  b   fighter 
5593,5593,@trboxing @mannypacquiao @asb_93_,0.0,0.0,1.0,0.0,Neutral,
5594,5594,@Mang_inasar @mannypacquiao Rivermaya's serious concert.Hahaha.Di nu kmi maloloko from d2 kmi.Di won c leni d2.,0.218,0.076,0.706,0.5267,Positive,rivermaya  seriou concert hahaha di nu kmi maloloko d  kmi di c leni d  
5595,5595,@brown_chichi3 @mang_inasar @mannypacquiao ako.Especially when talking about c leni?Leaving people immediately.The concert we went to jan kc.That's true.,0.149,0.0,0.851,0.4215,Positive,ako especi talk c leni leav peopl immediately th concert went jan kc that  true 
5596,5596,@Marquee0902 @mang_inasar @mannypacquiao no baguo.Time shot that watching concerts people don't have Leni.Patawa.That's not the storm.Just mist.Patawa.,0.0,0.121,0.879,-0.296,Negative,baguo tim shot watch concert peopl leni patawa that  storm just mist patawa 
5597,5597,@Mang_inasar @mannypacquiao lol nanjan kmi .. don't fool yourself.Just watching a concert.Most jan is watching.It just looks like PJNK because of the lights.You don't know how to be D2 kmi and we know people's pulse d2.Never win c len2 here.Haha,0.253,0.0,0.747,0.8887,Positive,lol nanjan kmi    fool yourself just watch concert most jan watching it look like pjnk lights you know d  kmi know people  puls d  never win c len  here haha
5598,5598,"@kikopangilinan @reginevalcasid what can @mannypacquiao say here gensan what is so bad ,, gensan is hungry and oh my but guess hahahaha the fake fake really picture smells ..bang different",0.0,0.29,0.71,-0.901,Negative,say gensan bad    gensan hungri oh guess hahahaha fake fake realli pictur smell   bang differ
5599,5599,Gracias @jmmarquezof @mannypacquiao,0.0,0.0,1.0,0.0,Neutral,gracia
5600,5600,@mydramarants @gmanews @iampinglacson @iskomoreno @mannypacquiao haha coming from someone that the candidate does not comment on 5-0-0 at his rally,0.136,0.0,0.864,0.4588,Positive,haha come someon candid comment      ralli
5601,5601,"@Livdunham83 @rda47338427 @iampinglacson @leodymangupering @iskomoreno @mannypacquiao @barrygutierrez3 @constantkc Senate President Sotto will investigate this.So he returned to Manila.

Noodle news is a bit of a news.",0.0,0.0,1.0,0.0,Neutral,senat presid sotto investig this so return manila noodl news bit news 
5602,5602,"@Deusxmachina14 @sejoalzir
Former Governor Migz Duminguez of Sarangani endorsed Leni Robredo.He officially endorsed Leni last night at the People's Rally in GenSan.Manny Pacquiao's local ally.😊",0.148,0.0,0.852,0.4588,Positive,governor migz duminguez sarangani endors leni robredo h offici endors leni last night people  ralli gensan manni pacquiao  local ally 
5603,5603,"Hijo de manny pacquiao debut como boxeador
""",0.0,0.0,1.0,0.0,Neutral,hijo de manni pacquiao debut como boxeador 
5604,5604,@alucardi1 @fedetberti @pmbruera manny pacquiao?Ése no es cantante?Boxeador?,0.0,0.281,0.719,-0.4098,Negative,manni pacquiao s es cantante boxeador 
5605,5605,@trboxing @mannypacquiao marquez won,0.552,0.0,0.448,0.5719,Positive,marquez
5606,5606,@bluevill si manny pacquiao yata yan ... :),0.3,0.0,0.7,0.4588,Positive,si manni pacquiao yata yan    
5607,5607,In #boxing you never know who you're going to face in ring.- Manny Pacquiao,0.0,0.0,1.0,0.0,Neutral,never know go face ring   manni pacquiao
5608,5608,@Mang_inasar @mannypacquiao laughed nmn aqo dto 😂😂✌️👊❤️💚 https://t.co/0yaaufvjsp,0.3,0.0,0.7,0.4588,Positive,laugh nmn aqo dto
5609,5609,@Stevekim323 Not at all Manny Pacquiao proves that not true and now a great living legend.,0.211,0.12,0.669,0.4153,Positive,manni pacquiao prove true great live legend 
5610,5610,@trboxing @mannypacquiao manny… what a boxer's boxer,0.0,0.0,1.0,0.0,Neutral,manni boxer  boxer
5611,5611,@trboxing @mannypacquiao warriors,0.0,0.0,1.0,0.0,Neutral,warrior
5612,5612,@Aytbet @trboxing @mannypacquiao damn it !!,0.0,0.396,0.604,-0.508,Negative,damn   
5613,5613,@unclenandough @trboxing @mannypacquiao I'll @you.,0.0,0.0,1.0,0.0,Neutral,i ll
5614,5614,'I'm so proud of you' - Filipino Boxing Legend Manny Pacquiao overjoyed with his son's victory in amateur debut https://t.co/B99PYK0KJR,0.294,0.0,0.706,0.796,Positive, i m proud you  filipino box legend manni pacquiao overjoy son  victori amateur debut
5615,5615,"@trboxing @mannypacquiao marquez won, don’t @me",0.425,0.0,0.575,0.5719,Positive,marquez won  dont
5616,5616,'I'm so proud of you' - Filipino Boxing Legend Manny Pacquiao overjoyed with his son's victory in amateur debut https://t.co/6oohqDPFGB,0.294,0.0,0.706,0.796,Positive, i m proud you  filipino box legend manni pacquiao overjoy son  victori amateur debut
