,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
4764,4764,@itsmackoy @lenirobredo bet k ung wearing n vp leni ngyon in vivid color.🌷🌷🌷,0.0,0.0,1.0,0.0,Neutral,bet k ung wear n vp leni ngyon vivid color 
4765,4765,"Only #KikoForVicePresident2022 in #Election2022.If #Lenirobredo is the president, Kiko Pangilinan should be the only VP.",0.0,0.0,1.0,0.0,Neutral, if president  kiko pangilinan vp 
4766,4766,@iamcardod @ropacer @lenirobredo https://t.co/jihprpxn6k,0.0,0.0,1.0,0.0,Neutral,
4767,4767,"Just opened Instagram and look what's on my timeline.😳😳

I love you all !!💗💮💗
@jpgrobredo, @Aikarobredo, @lenirobredo & amp;
@gabpangilinan https://t.co/Quevimnsqq",0.21,0.0,0.79,0.6988,Positive,open instagram look what  timeline i love     amp 
4768,4768,"@rymndb @lenirobredo 𝘼𝙠𝙤 𝙙𝙞𝙣, 𝙢𝙖𝙮 𝙣𝙖𝙠𝙞𝙠𝙞𝙩𝙖 𝙖𝙠𝙤𝙣𝙜 𝙥𝙖𝙜𝙡𝙞𝙬𝙖𝙣𝙖𝙜 𝙢𝙪𝙡𝙞 𝙣𝙖 𝙥𝙞𝙣𝙖𝙙𝙞𝙡𝙞𝙢 𝙖𝙩 𝙥𝙞𝙣𝙖𝙡𝙖𝙗𝙤 𝙣𝙞 𝙞𝙩𝙖𝙮 𝙨𝙖 𝙡𝙤𝙤𝙗 𝙣𝙜 𝙖𝙣𝙞𝙢 𝙣𝙖 𝙩𝙖𝙤𝙣 𝙩𝙖𝙤𝙣🫰🫰 https://t.co/QKCAIZJUZU",0.0,0.0,1.0,0.0,Neutral,
4769,4769,@mart712in @Aikarobredo @jpgrobredo @lenirobredo its just getting closer,0.0,0.0,1.0,0.0,Neutral,get closer
4770,4770,"Leni Robredo's ""The Light of the People is Lighting Home"" Touched the every corners of my heart😭",0.0,0.0,1.0,0.0,Neutral,leni robredo   the light peopl light home  touch everi corner heart
4771,4771,@jamesvalour @4Sis4Leni @lenirobredo @Aikarobredo @jpgrobs,0.0,0.0,1.0,0.0,Neutral,
4772,4772,"Hello to my friend ""l"" sign hahaha to the showtime studio we campaign 🤣💗🌸 @lenirobredo https://t.co/xblfeh8cmw",0.327,0.0,0.673,0.7783,Positive,hello friend  l  sign hahaha showtim studio campaign
4773,4773,@Emtasuki @oportoguzman @iam_kenmikaze @ma1neventually @lenirobredo take care of yourself.You are already in the mood for this.Goodnight po ha ha ha!,0.365,0.123,0.512,0.7263,Positive,take care yourself y alreadi mood this goodnight po ha ha ha 
4774,4774,@mart712in @Aikarobredo @jpgrobredo @lenirobredo waaaahhh marts !!!!Wasteful!I’m so near!,0.0,0.0,1.0,0.0,Neutral,waaaahhh mart     wasteful im near 
4775,4775,"@sejoalzir please just take an action🙏🏼

@lenirobredo @vppilipinas @Aikarobredo @jpgrobredo @jillrobredo @kikopangilinan @kakiep83 @bamaquino @barrygutierrez3 @lawyersforleni",0.133,0.0,0.867,0.3182,Positive,pleas take action
4776,4776,@Samsonsamuelsam @lenirobredo @armynavyph https://t.co/KZGNMOCPM1,0.0,0.0,1.0,0.0,Neutral,
4777,4777,@Abscbnnews @lenirobredo @jervismanahan 🤣🤣🤣,0.0,0.0,1.0,0.0,Neutral,
4778,4778,Love You Mama @LenirOBredo #Pilaispink https://t.co/2y5ynwlj8r,0.457,0.0,0.543,0.6369,Positive,love mama
4779,4779,@glengle03842096 @oportoguzman @iam_kenmikaze @ma1neventually @lenirobredo you don't have a receipt because you just have fake news.,0.0,0.181,0.819,-0.4767,Negative,receipt fake news 
4780,4780,@Altstarmagic @lilyganados @lenirobredo is somebody cutting onions near me?,0.0,0.158,0.842,-0.128,Negative,somebodi cut onion near me 
4781,4781,@glengle03842096 @iam_kenmikaze @ma1neventually @lenirobredo as if something happened to the Marcos era.Of course the Philippines has fallen because of them.,0.0,0.116,0.884,-0.3612,Negative,someth happen marco era of cours philippin fallen them 
4782,4782,Drop the link sizt @lenirobredo 😂 is Madam President Pala,0.0,0.208,0.792,-0.2732,Negative,drop link sizt madam presid pala
4783,4783,@glengle03842096 @verve1Media @iam_kenmikaze @ma1neventually @LenirObredo you are missing the marcos.Kaawa.,0.0,0.196,0.804,-0.296,Negative,miss marcos kaawa 
4784,4784,@Oportoguzman @glengle03842096 @iam_kenmikaze @ma1neventually @LenirObredo That was the impact of governance started by Robredo in Naga City.Ilocos can't even control it.https://t.co/4ewy0bxcci,0.0,0.0,1.0,0.0,Neutral,impact govern start robredo naga city iloco can t even control it 
4785,4785,@_gioiadeasis @itsmackoy @lenirobredo agree!,0.482,0.0,0.518,0.4199,Positive,agree 
4786,4786,"WATCH: Leni Robredo hits the Philippine government for still not having a clear roadmap towards achieving carbon neutrality by 2050. She says the government must set clear goals to ensure it would be able to phase out coal by 2050. #phvote #wedecide

https://t.co/jdgxbmxv4f https://t.co/BuhWJFTACN",0.055,0.093,0.852,-0.1945,Negative,watch  leni robredo hit philippin govern still clear roadmap toward achiev carbon neutral say govern must set clear goal ensur would abl phase coal    
4787,4787,"Let's not waste the single @lenirobredo.The whole town is clear because of the light of the home.💡🌷✊🏽

#KaylenTo
#Taranakayleni
#PhilippinesDebates2022
#HusayAtTabay
#Dapapilleni
#Letlenilead",0.19,0.0,0.81,0.6036,Positive,let  wast singl  the whole town clear light home 
4788,4788,"PRESIDENT LENI ROBREDO'S ANSWER:

For me, the same.The person has a weakness, but the system has a weakness.The system should force the public officials to be good.",0.134,0.066,0.8,0.4497,Positive,presid leni robredo  answer for me  same th person weakness  system weakness th system forc public offici good 
4789,4789,"Happily give up my slot to the next president of this country and fellow Jungkooker, @lenirobredo.💜💕",0.194,0.0,0.806,0.5574,Positive,happili give slot next presid countri fellow jungkooker 
4790,4790,@Oportoguzman @glengle03842096 @iam_kenmikaze @ma1neventually @lenirobredo if analysis paralysis is the talk.Example of that is Marcos Jr.That almost pure bills were made in his 12 years as a legislator.The bills he made bills were almost never passed.,0.0,0.0,1.0,0.0,Neutral,analysi paralysi talk exampl marco jr that almost pure bill made year legislator th bill made bill almost never passed 
4791,4791,"I know my so, I know no
I know the need to serve
As long as there is good, as long as there is love
Light will prevail

""This coming election will be shining the whole town"" Home Lights ""- Maria Leonor"" Leni ""Robredo, Our Future President 🌸 https://t.co/phzjdvpgxd",0.138,0.048,0.814,0.683,Positive,know so  know noi know need servea long good  long lovelight prevail thi come elect shine whole town  home light    maria leonor  leni  robredo  futur presid
4792,4792,@Abscbnnews @lenirobredo @jervismanahan ✨ credible ✨,0.0,0.0,1.0,0.0,Neutral,credibl
4793,4793,"I still have 7:30 am class but I have to debate, the things I do for u miss ma'am Leni Robredo 💞",0.0,0.106,0.894,-0.2263,Negative,still     class debate  thing u miss ma am leni robredo
4794,4794,@mart712in @Aikarobredo @jpgrobredo @lenirobredo so how's the experience?Is it crazy?,0.0,0.235,0.765,-0.4137,Negative,how  experience i crazy 
4795,4795,@mart712in @Aikarobredo @jpgrobredo @lenirobredo super luck!,0.643,0.0,0.357,0.8016,Positive,super luck 
4796,4796,@Jervismanahan @lenirobredo @abscbnnews credible debate https://t.co/imha26sgez,0.0,0.0,1.0,0.0,Neutral,credibl debat
4797,4797,"Yey !!Happy 1M po, VP @lenirobredo!🌷💗",0.376,0.296,0.329,0.2444,Positive,yey   happi po  vp
4798,4798,@Oportoguzman @Emtasuki @iam_kenmikaze @ma1neventually @LenirObredo I've been there a few times the receipt they say.But their receipt is what they are trying to believe.So useless lang.I was still silly for a receipt.,0.034,0.088,0.878,-0.4019,Negative,i v time receipt say but receipt tri believe so useless lang i still silli receipt 
4799,4799,@sejoalzir @lenirobredo @barrygutierrez3 @lenirobredo @barrygutierrez3,0.0,0.0,1.0,0.0,Neutral,
4800,4800,"BBM Friends/Supporters should stop sharing thoughts ""Why BBM"" by giving ""Why Not Leni"" statements, just saying

#Election2022 #Letlenilead2022 #LenirObredo",0.222,0.094,0.684,0.4588,Positive,bbm friends support stop share thought  whi bbm  give  whi leni  statements  say
4801,4801,"@glengle03842096 @Emtasuki @iam_kenmikaze @ma1neventually @LenirOBredo Hope you can go up to fake News one day.To paraphrase Mark Twain, 'loyalty to country always.Loyalty to a politician, when he deserves it. 'With his long list of corruption charges and non-existent record of good public service, let your conscience be your guide.",0.162,0.09,0.748,0.6249,Positive,hope go fake news one day to paraphras mark twain   loyalti countri always loyalti politician  deserv it   with long list corrupt charg non exist record good public service  let conscienc guide 
4802,4802,"Light in the dark..
Now I understand why so many cry when you see you personally @lenirobredo .. because of the hope you feel about every Filipino",0.096,0.112,0.793,-0.1226,Negative,light dark  now understand mani cri see person    hope feel everi filipino
4803,4803,@jcpadobrgy @lenirobredo @bongbongmarcos just recount you.So calm down.🤣.Have you not been able to vote yet?Tell Mrs.Araneta Marcos is based on his former word that they will again suffer from defeat again.The city has already reported.Many of the thieves are upset.,0.046,0.249,0.704,-0.8779,Negative,recount you so calm down  hav abl vote yet tel mrs araneta marco base former word suffer defeat again th citi alreadi reported mani thiev upset 
4804,4804,"VP @Lenirobredo, there is no Vice President Vice President here.Please line up behind.In the opposite government, all the way back.🙂",0.0,0.104,0.896,-0.296,Negative,vp vice presid vice presid here pleas line behind in opposit government  way back 
4805,4805,"""And this coming election, the light of the whole town is a home light.""Win this, ma @lenirobredo",0.0,0.0,1.0,0.0,Neutral, and come election  light whole town home light  win this 
4806,4806,"It's okay to change your mind.

Let's not waste Leni Robredo.#Taranakayleni",0.32,0.0,0.68,0.4993,Positive,okay chang mind let  wast leni robredo 
4807,4807,"Happy birthday, my dear!May God bless you always.Cheers to more random proves and you will come to come.I will always be rooting for you and your success!Happy Birthday Bebe Girl Kong Fully Vaccinated, Registered Voter, and Leni Robredo SU4ter ❤️😌",0.199,0.0,0.801,0.8475,Positive,happi birthday  dear may god bless always ch random prove come come i alway root success happi birthday bebe girl kong fulli vaccinated  regist voter  leni robredo su ter
4808,4808,"@glengle03842096 @Emtasuki @iam_kenmikaze @ma1neeventually @lenirobredo Mad many proud of Ilocos instead of Camarines.Well, you know who the more effective LGU is.There is a lot of hard to do with Camarines.It goes to show that they are lgu there.Leni was there.",0.141,0.1,0.759,0.4391,Positive,mad mani proud iloco instead camarines well  know effect lgu is ther lot hard camarines it goe show lgu there leni there 
4809,4809,"Every pronunciation of the remains of our next president, Leni Robredo, is flesh.😍😍

#Taranakayleni
Home light
#PresidentialDebates2022",0.0,0.0,1.0,0.0,Neutral,everi pronunci remain next president  leni robredo  flesh  light
4810,4810,"@Oportoguzman @glengle03842096 @iam_kenmikaze @ma1neventually @lenirobredo look at your link.Because if I car your faulty logic I should also give credit to those sitting so there is Jollibee, there is SM, there is San Miguel, which is very ridiculous.",0.064,0.125,0.811,-0.3597,Negative,look link becaus car faulti logic also give credit sit jollibee  sm  san miguel  ridiculous 
4811,4811,@rantsonle @iamcardod @lenirobredo when you defend troll?You may be the troll and pay.Do not like the activities of the kampets 🤮🤡,0.0,0.095,0.905,-0.2755,Negative,defend troll you may troll pay do like activ kampet
4812,4812,@Winwineklabu @preciouspablo3 @lenirobredo @rowena_guanzon bwahahaha !!I like this discourse.Discourse daw?🤪🤪🤪,0.255,0.0,0.745,0.4738,Positive,bwahahaha   i like discourse discours daw 
4813,4813,@Abscbnnews @lenirobredo @jervismanahan https://t.co/7pn4tglzse,0.0,0.0,1.0,0.0,Neutral,
4814,4814,"Madam President @lenirobredo, what is your favorite in the Army Navy?Hahaha",0.231,0.0,0.769,0.4588,Positive,madam presid favorit armi navy hahaha
4815,4815,"Proud and Loud for my President @lenirobredo and VP @kikopangilinan
💗🌸💕🌸💗
#Ipanlona10to
#Lenirobredo2022
#KikoForVicePresident2022
#Trillanesforsenator https://t.co/9igxmyfhhn",0.171,0.0,0.829,0.4767,Positive,proud loud presid vp
4816,4816,@glengle03842096 @Emtasuki @iam_kenmikaze @ma1neventually @lenirobredo opo.If everything the receipt demands the receipt of the receipt nothing has happened.That's called analysis paralysis.Receipt is required to discredit.Actually stupid and stupid so it is a receipt.,0.0,0.185,0.815,-0.7783,Negative,opo if everyth receipt demand receipt receipt noth happened that  call analysi paralysis receipt requir discredit actu stupid stupid receipt 
4817,4817,"Maybe someone can make a pink barong/filipiniana for vp @lenirobredo so that other people can feel Filipino.Like Catriona did in 2018, bringing Filipino-first mindset.💖 #PhilippinesDebates2022 #10ROBRedofurPRESIDENT #IPANALONA10To #Along LifeAllI",0.0,0.0,1.0,0.0,Neutral,mayb someon make pink barong filipiniana vp peopl feel filipino lik catriona bring filipino first mindset  lifeal
4818,4818,"Too young for Ramon Magsaysay?It's okay, he is Leni Robredo in male form methinks.

#Taranakayleni",0.119,0.0,0.881,0.2263,Positive,young ramon magsaysay it  okay  leni robredo male form methinks 
4819,4819,"@moncafealde @lenirobredo @Aikarobredo @jpgrobredo government honest, blessed everyone 💓",0.545,0.0,0.455,0.802,Positive,govern honest  bless everyon
4820,4820,"@jvejercito @lenirobredo hi sir, we understand that you may not have ordered it.We just hope that you will send the word out to your volunteers to not do it again.Thank you.",0.088,0.0,0.912,0.4404,Positive,hi sir  understand may order it w hope send word volunt again thank you 
4821,4821,"The greatest strength of VP Leni is her best cheerleaders, her number 1 supporters, and her best girls.🥹💖

@lenirobredo @jpgrobredo @Aikarobredo @jillrobredo

#Taranakayleni
#PilipinasDebates2022 https://t.co/4qnanIPBMP",0.566,0.0,0.434,0.969,Positive,greatest strength vp leni best cheerleaders  number supporters  best girls 
4822,4822,"Another Milestone to Celebrate.💗 Happy 1M Followers PO VP @LenirObredo 🌸

“𝙎𝙖 𝙙𝙖𝙧𝙖𝙩𝙞𝙣𝙜 𝙣𝙖 𝙝𝙖𝙡𝙖𝙡𝙖𝙣 𝙝𝙖𝙡𝙖𝙡𝙖𝙣 𝙖𝙣𝙜 𝙩𝙖𝙩𝙖𝙣𝙜𝙡𝙖𝙬 𝙨𝙖 𝙗𝙪𝙤𝙣𝙜 𝙗𝙖𝙮𝙖𝙣 𝙗𝙖𝙮𝙖𝙣 𝙗𝙖𝙮𝙖𝙣 𝙞𝙡𝙖𝙬 𝙣𝙜 𝙩𝙖𝙝𝙖𝙣𝙖𝙣.”
- VP Leni Robredo, 2022.

#Taranakayleni
#PilipinasDebates2022 https://t.co/Dutcehw9ll",0.097,0.114,0.789,-0.1613,Negative,anoth mileston celebrate  happi follow po vp    vp leni robredo 
4823,4823,@jokomusikero @lenirobredo thank you for your stance Godbless be careful,0.339,0.0,0.661,0.4767,Positive,thank stanc godbless care
4824,4824,@attyndbcpa @maracepeda @lenirobredo supreme court,0.474,0.0,0.526,0.5574,Positive,suprem court
4825,4825,@jamesvalour @lenirobredo @Aikarobredo @jpgrobredo There are blessed creatures at times.😫,0.302,0.0,0.698,0.5994,Positive,bless creatur times 
4826,4826,@Jervismanahan @lenirobredo @abscbnnews let's take the credible 👏🏼👏🏼,0.0,0.0,1.0,0.0,Neutral,let  take credibl
4827,4827,leni robredo bardagulan era,0.0,0.0,1.0,0.0,Neutral,leni robredo bardagulan era
4828,4828,"@itsmackoy @lenirobredo also love that her stylist ain't afraid to use a brighter shade of pink bc some ppl may consider it as ""unprofessional""",0.245,0.0,0.755,0.7783,Positive,also love stylist ain t afraid use brighter shade pink bc ppl may consid  unprofessional 
4829,4829,Goosebump in Madam Leni Robredo's ending statements.She is ready to win.She is ready to lead this country.,0.25,0.0,0.75,0.6124,Positive,goosebump madam leni robredo  end statements sh readi win sh readi lead country 
4830,4830,@dzoyful26383128 @lenirobredo @bagbongmarcos 😂,0.0,0.0,1.0,0.0,Neutral,
4831,4831,@mart712in @Aikarobredo @jpgrobredo @lenirobredo grabe.Good luck sir! 💖,0.354,0.0,0.646,0.5093,Positive,grabe good luck sir 
4832,4832,"@Rowena_Guanzon, @cheldiokno and @lenirobredo are literally the reasons why I want to pursue law !!🌸😭😭",0.127,0.0,0.873,0.2225,Positive,liter reason want pursu law   
4833,4833,"@Altstarmagic @Aikarobredo @jpgrobredo @lenirobredo hahahahha grabe eating just like any lasallian would on a normal day or night.They were the absolute sweetest and with the few people there obliged video and picture requests, even with second takes!So, so, so genuine!",0.075,0.0,0.925,0.4738,Positive,hahahahha grabe eat like lasallian would normal day night they absolut sweetest peopl oblig video pictur requests  even second takes so  so  genuine 
4834,4834,@mart712in @Aikarobredo @jpgrobredo @lenirobredo oi ang luck !!!!,0.373,0.0,0.627,0.6331,Positive,oi ang luck     
4835,4835,"@jamesvalour @lenirobredo @Aikarobredo @jpgrobredo wow!You are blessed ...

Hope all!

#Taranakayleni",0.451,0.0,0.549,0.8118,Positive,wow you bless    hope all 
4836,4836,"@Lenirobredo Leni, not a receipt we need.All we need is a product.The receipt does not boast.What boasts is the product.
What was your product?",0.0,0.0,1.0,0.0,Neutral,leni  receipt need al need product th receipt boast what boast product what product 
4837,4837,"🌸🌸🌸🌸Finland 🇫🇮 for Leni and Kiko 🌸🌸🌸🌸🌸 Long Long
🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷

#Lenirobredo2022
#Lenikiko2022
#Kakampink
#Ipanlona10to
#LenikikoAllTheway
@lenirobredo https://t.co/PyLTZ5Virk",0.0,0.0,1.0,0.0,Neutral,finland leni kiko long long
4838,4838,@Abscbnnews @lenirobredo @jervismanahan the future is female.💖🌸🌷,0.0,0.0,1.0,0.0,Neutral,futur female 
4839,4839,@javille19 @lenirobredo korek!Is it obvious that the lawyer?Hahaha,0.0,0.0,1.0,0.0,Neutral,korek i obviou lawyer hahaha
4840,4840,"Leni Robredo is very concerned about the town.

Don't waste the vote on May 9.

To Leni Robredo our country has a comfort.",0.195,0.0,0.805,0.5903,Positive,leni robredo concern town don t wast vote may  to leni robredo countri comfort 
4841,4841,@_Atedick @lenirobredo meanwhile .. https://t.co/2P2HM9G5OS,0.0,0.0,1.0,0.0,Neutral,meanwhil   
4842,4842,@Mdfilipino @lenirobredo @Aikarobredo @jpgrobredo how much more if our president.We're all lucky!💓💓💓,0.0,0.0,1.0,0.0,Neutral,much president we r lucky 
4843,4843,@lenirobredo 1m madam !!Win na yan !!,0.453,0.0,0.547,0.7156,Positive,madam   win na yan   
4844,4844,@Vincemenaviz22 @abscbnnews @lenirobredo @jervismanhan Yong Mind you just biased!😁😁😁,0.0,0.0,1.0,0.0,Neutral,yong mind biased 
4845,4845,@redbattlestar @vincemenaviz22 @abscbnnews @lenirobredo @jervismanahan yong smni daw waahahaha .. 🤣🤣🤣🤣,0.0,0.0,1.0,0.0,Neutral,yong smni daw waahahaha   
4846,4846,@lenirobredo https://t.co/ckkqnohriu,0.0,0.0,1.0,0.0,Neutral,
4847,4847,"I have a lot, but as of now, this Leni Robredo Baller from my Grandma.She was so happy when she gave it to me.I love seeing her like that.It makes me tear up, I love her SM.https://t.co/5jbhtkgvbh",0.417,0.0,0.583,0.9763,Positive,lot  now  leni robredo baller grandma sh happi gave me i love see like that it make tear up  love sm 
4848,4848,"@Jervismanahan @lenirobredo @abscbnnews I like Sir Jervis your ""Credible Debate or Presidential Forum""!",0.202,0.0,0.798,0.4199,Positive,like sir jervi  credibl debat presidenti forum  
4849,4849,@mart712in @Aikarobredo @jpgrobredo @lenirobredo envy meeeeeeee 🥺🌸,0.0,0.259,0.741,-0.2732,Negative,envi meeeeeeee
4850,4850,VP @LenirObredo “Never Skipped any credible debate or Presidential Forum” 😏 #Taranakayleni💖,0.0,0.0,1.0,0.0,Neutral,vp never skip credibl debat presidenti forum
4851,4851,@Lenirobredo Happy 1M Followers Madam President 🌸,0.425,0.0,0.575,0.5719,Positive,happi follow madam presid
4852,4852,@Krisaquinoworld @lenirobredo hahahaha.I just do not know.,0.0,0.0,1.0,0.0,Neutral,hahahaha i know 
4853,4853,@Abscbnnews @lenirobredo @jervismanahan naman !!!CREDIBLE YARN ... 💪,0.0,0.0,1.0,0.0,Neutral,naman    credibl yarn    
4854,4854,This is how I imagine how President Leni Robredo would look like entering the Malacañan Palace ✨ https://t.co/Canxo2T9XP,0.143,0.0,0.857,0.3612,Positive,imagin presid leni robredo would look like enter malacaan palac
4855,4855,"For today's picture, they are complete 😅 @lenirobredo @jpgrobredo @Aikarobredo

PS: PHOTOSHOP first of us @jillrobredo

#Taranakayleni https://t.co/2Drm6Rqnhh",0.0,0.0,1.0,0.0,Neutral,today  picture  complet photoshop first us
4856,4856,"""Hope that drives us to see that now that it is bright, now it will be bright, and this coming election, the light of the whole town, the light of the home.""

#Taranakayleni
#PhilippinesDebates2022
""",0.219,0.0,0.781,0.8271,Positive, hope drive us see bright  bright  come election  light whole town  light home   
4857,4857,MY PRESIDENT 💞🌸 #LENIROBREDO2022 #LENIKIKO2022 #LenikikikoLTheway #TarawanKleni #Along Life #LenirObredo https://t.co/OGCQ3Qn1xz,0.0,0.0,1.0,0.0,Neutral,presid life
4858,4858,"@Nalddavid @vincemenaviz22 @abscbnnews @lenirobredo @jervismanahan is not biased is SMNI.When critical to Marcoses and Dutertes, biased.Song!",0.099,0.141,0.761,-0.1969,Negative,bias smni when critic marcos dutertes  biased song 
4859,4859,@pinoymommy @lenirobredo @kikopangilinan @bts_twt amen 🙏💗💚,0.0,0.0,1.0,0.0,Neutral,amen
4860,4860,"@Doc4dead @dunkirk218 @lenirobredo 🙏
Help help ...
Acts and prayer efforts ....
#Lenikiko2022",0.351,0.0,0.649,0.6597,Positive,help help    act prayer effort     
4861,4861,@levonschroider @lenirobredo @kpopstans4leni skinny!Lavet!,0.0,0.0,1.0,0.0,Neutral,skinny lavet 
4862,4862,@leorayalo @lenirobredo smni being smni,0.0,0.0,1.0,0.0,Neutral,smni smni
4863,4863,@30_scent @lenirobredo https://t.co/KZGNMOCPM1,0.0,0.0,1.0,0.0,Neutral,
4864,4864,@jamesvalour @lenirobredo @Aikarobredo @jpgrobredo ur so lucky !!!,0.391,0.0,0.609,0.6697,Positive,ur lucki    
4865,4865,"@itsmackoy @lenirobredo The pink is open.🌸🌷🌸🌷💗💗💗
#Ipanalonana10to
#Lalabanteayo",0.0,0.0,1.0,0.0,Neutral,pink open 
4866,4866,@jvejercito @lenirobredo jusko ka.,0.0,0.0,1.0,0.0,Neutral,jusko ka 
4867,4867,"@iambosslegacy @rethlawrence @lovemackoy @villagerabc @ejfibe @altaslm @_toughkuki @utopiandream__ @bagbongmarcos @lenirobredo ou right, Imelda convicted 7 counts of graft and corruption.Make a Pyista ako",0.0,0.0,1.0,0.0,Neutral,ou right  imelda convict count graft corruption mak pyista ako
4868,4868,@itsmackoy @lenirobredo very presidential,0.0,0.0,1.0,0.0,Neutral,presidenti
4869,4869,Yes!Happy 1m Mamsh @lenirobredo💗🌸,0.0,0.0,1.0,0.0,Neutral,yes happi mamsh
4870,4870,"@anjpessumal @jvejercito @lenirobredo jv, accountability.Even if you didn't do it, you support those and your face replaced.So, the least you can do is return the money of our volunteers, take out your face from that space and play fair.
You know what I mean, right?You're the good guy ... right?😉",0.192,0.0,0.808,0.8645,Positive,jv  accountability even it  support face replaced so  least return money volunteers  take face space play fair you know mean  right you r good guy     right 
4871,4871,@Oportoguzman @Emtasuki @iam_kenmikaze @ma1neventually @lenirobredo alright.Unfortunately they just appeared there without saying goodbye to the LGU.And just used government land.,0.0,0.0,1.0,0.0,Neutral,alright unfortun appear without say goodby lgu and use govern land 
4872,4872,@Cassti_stan @vincemenaviz22 @abscbnnews @lenirobredo @jervismanahan they are biased for the truth!ABS-CBN is ABS-CBN.They may have shortcomings but they remain true to their service to Filipino people!,0.144,0.052,0.804,0.5767,Positive,bias truth abs cbn abs cbn they may shortcom remain true servic filipino people 
4873,4873,@melsrententoy @lenirobredo https://t.co/KZGNMOCPM1,0.0,0.0,1.0,0.0,Neutral,
4874,4874,"@lenirobredo wow, 1M followers already.All the best vpleni. :) 💞🙏🌞🇵🇭🌷🌷🌷🌷🌷🌷🌷🌷",0.611,0.0,0.389,0.9001,Positive,wow  follow already al best vpleni 
4875,4875,@missmelahabijan @lenirobredo powerful!,0.607,0.0,0.393,0.4753,Positive,powerful 
4876,4876,@lenirobredo bat with code https://t.co/u00y8jxusn,0.0,0.0,1.0,0.0,Neutral,bat code
4877,4877,@Jervismanahan @lenirobredo @abscbnnews someone chose #violins today https://t.co/acn8sf1pko,0.0,0.0,1.0,0.0,Neutral,someon chose today
4878,4878,@Jervismanahan @lenirobredo @abscbnnews because she badly need the publicity to sway votes 🙄,0.0,0.22,0.78,-0.4767,Negative,badli need public sway vote
4879,4879,"Best in closing statement goes to Leni Robredo talaga !!!
#PhilippinesDebates2022",0.337,0.0,0.663,0.7249,Positive,best close statement goe leni robredo talaga    
4880,4880,@mart712in @Aikarobredo @jpgrobredo @lenirobredo grabeee 🥰🥰🥰,0.0,0.0,1.0,0.0,Neutral,grabee
4881,4881,"“Hope that drives us to see that we are now brighter, now it will be bright.

And this upcoming election will shine the whole town, home light ” - vp @lenirobredo

Poetic yet grounded.💞💕💗

#PhilippinesDebates2022

 https://t.co/1PKF5mic79",0.147,0.0,0.853,0.6705,Positive,hope drive us see brighter  bright and upcom elect shine whole town  home light vp yet grounded 
4882,4882,@jamesvalour @lenirobredo @Aikarobredo @jpgrobredo 🥺🌸🌸🌸🌸🌸sana all,0.0,0.0,1.0,0.0,Neutral,sana
4883,4883,"The light of the home💗
VP @lenirobredo
#Taranakayleni
#Lenirobredo2022
#PhilippinesDebates2022
@Aikarobredo @jpgrobredo @jillrobredo https://t.co/viwunvp9vv",0.0,0.0,1.0,0.0,Neutral,light homevp
4884,4884,@FaIZZATFIVE @lenirobredo what a proud moment 🌸💗🌸💗,0.383,0.0,0.617,0.4767,Positive,proud moment
4885,4885,Cyg endorsing Leni Robredo !!!#Lenikiko2022,0.0,0.0,1.0,0.0,Neutral,cyg endors leni robredo    
4886,4886,@Verve1Media @Emtasuki @iam_kenmikaze @ma1neventually @Lenirobredo Opo fanatics me at Diehard BBM.I was lost for many years.But thank you and Diehard BBM now.,0.101,0.093,0.806,0.0516,Positive,opo fanat diehard bbm i lost mani years but thank diehard bbm now 
4887,4887,"I will stand up to the belief that the light of the whole town is a home light.My President is no other than VP Leni Robredo, Madam President!Also, thanks to all the presidentiables who always attend debates.Ehem.

#Taranakayleni
#PhilippinesDebates2022
#Lenikikoteam2022",0.077,0.053,0.87,0.2481,Positive,stand belief light whole town home light mi presid vp leni robredo  madam president also  thank presidenti alway attend debates ehem 
4888,4888,"@Vincemenaviz22 @abscbnnews @lenirobredo @jervismanahan what channel is not biased, do you think?",0.142,0.0,0.858,0.2057,Positive,channel biased  think 
4889,4889,@Jervismanahan @lenirobredo @abscbnnews “credible” is on point!🌸,0.0,0.0,1.0,0.0,Neutral,credibl point 
4890,4890,"Trending huhu, manifesting president Leni Robredo !!!💖🙏🏻🌸 https://t.co/yhhpiiprwx",0.0,0.0,1.0,0.0,Neutral,trend huhu  manifest presid leni robredo    
4891,4891,@lasislasfil94 @mj__mondejar @lenirobredo please ask her if purely accusation https://t.co/sefkhneujb,0.183,0.182,0.635,0.0018,Neutral,pleas ask pure accus
4892,4892,@Emtasuki @iam_kenmikaze @ma1neventually @LenirObredo You were wasted more than 3 decades that nothing happened in our country .. at least I was just a time.,0.0,0.132,0.868,-0.4939,Negative,wast decad noth happen countri    least time 
4893,4893,@edgarallan_poem @abscbnnews @lenirobredo @jervismanahan was about to reply the same thing.Hihihi 😁😁,0.0,0.0,1.0,0.0,Neutral,repli thing hihihi
4894,4894,"I just flex my teammates in Gumaca, Quezon who are constantly H2H.Person in man until May.Seriously, it's up to us to bet on our hearts - to Leni Robredo.💗💗💗 #Lenikiko2022 https://t.co/HRCVLVPFHY",0.0,0.0,1.0,0.0,Neutral,flex teammat gumaca  quezon constantli h h person man may seriously  us bet heart leni robredo 
