,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
4713,4713,"@udahbelumm iya bang, duh efek bbm dan ppn it mahh",0.0,0.0,1.0,0.0,Neutral,iya bang  duh efek bbm dan ppn mahh
4714,4714,"@Av4tarpemburu heh avatar pegendali elemen, mending lo urusin kelangkahaan mines goreng, bbm deh kan mereka elemannya air 🤪😂",0.0,0.086,0.914,-0.1531,Negative,heh avatar pegendali elemen  mend lo urusin kelangkahaan mine goreng  bbm deh kan mereka elemannya air
4715,4715,How do abazalwane who watch bbm feel about mpho winning?😂,0.0,0.0,1.0,0.0,Neutral,abazalwan watch bbm feel mpho winning 
4716,4716,"I have a relative saying she wants BBM.Me and my cousins including her kids who's rooting for Leni tried to explain why we are voting for Leni.But sadly she said firmly that ""whatever, im still voting for BBM"".If she's not our aunt ill probably said some that ill regret.🙄🤦🏻‍♀️",0.091,0.054,0.855,0.2177,Positive,rel say want bbm me cousin includ kid who  root leni tri explain vote leni but sadli said firmli  whatever  im still vote bbm  if aunt ill probabl said ill regret 
4717,4717,PUNYA LEMAK TAK TERPAKAI? BUY AJA PAKE WMP BIAS NURUNIN BB 3-7KG/MINGGU WOW AMAZING YA .. MORE INFO: BBM D26A63B3 // 082316336719 https://t.co/QLDG44AIGUU,0.291,0.068,0.641,0.8374,Positive,punya lemak tak terpakai  buy aja pake wmp bia nurunin bb   kg minggu wow amaz ya    info  bbm d  a  b    
4718,4718,"@panjianom102 @restycaayah @jokowi sby wariskan loan 2700 triliyun tapi ada subsidi bbm, listerrik, bpjs dsb ... bait loan menjadi 7 ribuan triliyun subsidi naming semua, palang barang-bark sembako expensive semua kok can ...Lari kemana uh uang hutangan nya ...?",0.0,0.0,1.0,0.0,Neutral,sbi wariskan loan triliyun tapi ada subsidi bbm  listerrik  bpj dsb     bait loan menjadi ribuan triliyun subsidi name semua  palang barang bark sembako expens semua kok    lari kemana uh uang hutangan nya     
4719,4719,"@Mariogaboros @bachrum_achmadi ente harusnya tau kenapa bbm naik, terutama di negara pengimPort bbm ....",0.0,0.0,1.0,0.0,Neutral,ent harusnya tau kenapa bbm naik  terutama di negara pengimport bbm     
4720,4720,MAU NAIKA WRITE BADAN 1-3kg/Minggu Dengan Cara Sehat Dan Alami MRPRO SOLUSINYA ORDER SMS 081286985708 BBM 5846987F https://t.co/oj9t7rryr5,0.0,0.0,1.0,0.0,Neutral,mau naika write badan   kg minggu dengan cara sehat dan alami mrpro solusinya order sm bbm f
4721,4721,JERAWAT DAN FLEK HITAM TUNTAKAN DENGAN FRUTABLEND..Info Order BBM: D4B16120 WA/Line: 085224858550 #FB https://t.co/cgaxcwmisa,0.0,0.0,1.0,0.0,Neutral,jerawat dan flek hitam tuntakan dengan frutablend  info order bbm  d b      wa line 
4722,4722,@a3guma super stupid is just why you vote for that bbm,0.239,0.209,0.552,0.128,Positive,super stupid vote bbm
4723,4723,"When BBM is in the NEGROS, you are so bad that you are worse, just be quiet.Now you dictate people and you are not a gague. Do I not like the dictator.",0.0,0.264,0.736,-0.8658,Negative,bbm negros  bad worse  quiet now dictat peopl gague  like dictator 
4724,4724,@yusuf_dumdum formula e denger2 batal karena libra,0.0,0.0,1.0,0.0,Neutral,formula e denger  batal karena libra
4725,4725,@Krisaquinoworld should just cover your dad's statue 😂 what is BBM's rally then your dad's statue 😂😂😂,0.0,0.0,1.0,0.0,Neutral,cover dad  statu bbm  ralli dad  statu
4726,4726,@Penny_lane_bbm be more patient.,0.0,0.0,1.0,0.0,Neutral,patient 
4727,4727,Are you butuh uang?Don't you want to do it?yuk manfaatin hpmu jadi mesin uang di ajarin sampe can more info bbm 55f1c0ca0 wa 083827582420 https://t.co/fdpjoqkza2,0.0,0.062,0.938,-0.1486,Negative,butuh uang don t want it yuk manfaatin hpmu jadi mesin uang di ajarin samp info bbm f c ca  wa
4728,4728,@Penny_lane_bbm to stop making crappy trades.,0.0,0.592,0.408,-0.7003,Negative,stop make crappi trades 
4729,4729,my mom has a gc bbm in * 😭😭😭😭😭 ma syur kb jn 🤥,0.0,0.0,1.0,0.0,Neutral,mom gc bbm syur kb jn
4730,4730,"LOOK:

BBM's headlong ascent gains more momentum in opposition homecourt.https://t.co/vayusxujey",0.211,0.0,0.789,0.34,Positive,look bbm  headlong ascent gain momentum opposit homecourt 
4731,4731,"LOOK:

BBM's headlong ascent gains more momentum in opposition homecourt.https://t.co/M6LDFL1SKL",0.211,0.0,0.789,0.34,Positive,look bbm  headlong ascent gain momentum opposit homecourt 
4732,4732,"@Dennysiregar7 Pas Harlay Madyak Dunia Turun, Turun Gak Harga Bbm?",0.0,0.0,1.0,0.0,Neutral,pa harlay madyak dunia turun  turun gak harga bbm 
4733,4733,@Nomfundomazwide @bbm_stan6 @officialgash1 thank you sthandwa ❤️,0.294,0.0,0.706,0.3612,Positive,thank sthandwa
4734,4734,@Phindiw43688177 @bbm_stan6 fake,0.0,0.608,0.392,-0.4767,Negative,fake
4735,4735,@Nkati_,0.0,0.0,1.0,0.0,Neutral,
4736,4736,@alxspritil @bauerfilipino @fdpascual not every college dropout is a steve jobs.Look at BBM.Hahaha.And Steve Jobs isn't ashamed to tell the whole world he's a c drop-out.,0.104,0.0,0.896,0.3724,Positive,everi colleg dropout steve jobs look bbm hahaha and steve job asham tell whole world he  c drop out 
4737,4737,@v_bonna @sobhuza07 @officialgash1 I can confirm that it is.🙏,0.0,0.0,1.0,0.0,Neutral,confirm is 
4738,4738,@khumo34880 @ndithandaugash1 @officialgash1 yes it is.,0.351,0.0,0.649,0.4019,Positive,ye is 
4739,4739,@GerryCacanindin would have the doctors for BBM sued this finklawin libel.,0.0,0.0,1.0,0.0,Neutral,would doctor bbm su finklawin libel 
4740,4740,"@Mariogaboros @bachrum_achmadi taming dong apa yg mau harary ... ente yg comment masalah bbm naik ... okay, kenapa bbm bless naik?",0.198,0.0,0.802,0.5719,Positive,tame dong apa yg mau harari     ent yg comment masalah bbm naik     okay  kenapa bbm bless naik 
4741,4741,"@Wandile58595934 @leruofacts as if there was much difference only 1% mxm we worked very hard as ghostination, not winning BBM does not mean u can't be a millionaire 😏😏🚮🚮🚮🚮 https://t.co/ykt7szpfkg",0.0,0.147,0.853,-0.5376,Negative,much differ mxm work hard ghostination  win bbm mean u can t millionair
4742,4742,"@msaid_didu kalau harga miakan dunia turun, harg bbm di sini gak turun.Itu wajar juga ya ...",0.0,0.0,1.0,0.0,Neutral,kalau harga miakan dunia turun  harg bbm di sini gak turun itu wajar juga ya    
4743,4743,"Touk Menaikan Harlay2 Minyak Goreng, BBM, LPG, PPN DLL.
PEMERMALIL @Jokowi Memers Loan 5 RB TRYILE (2014 - 2022).

Masih mau nambah 1 period always?https://t.co/rkqanlb9lh",0.0,0.0,1.0,0.0,Neutral,touk menaikan harlay  minyak goreng  bbm  lpg  ppn dll pemermalil memer loan rb tryil         masih mau nambah period always 
4744,4744,Someone please direct me to the results so i can be at peace.😭😭🤲#bbmzansi,0.173,0.0,0.827,0.3182,Positive,someon pleas direct result peace 
4745,4745,@Cyberdog2 @penny_lane_bbm qs 🤐 dont tell no one.@Masterwujr,0.239,0.0,0.761,0.2235,Positive,qs dont tell one 
4746,4746,"I am grateful to the Lord when I know a BBM who is not registered, so do I feel like I know a campaign but not a voter 😫",0.17,0.0,0.83,0.437,Positive,grate lord know bbm registered  feel like know campaign voter
4747,4747,Tax Experts Clear BBM https://t.co/7arllb0Myw,0.394,0.0,0.606,0.3818,Positive,tax expert clear bbm
4748,4748,@Penny_lane_bbm protect my money… hopefully add more to it.,0.431,0.0,0.569,0.6486,Positive,protect money hope add it 
4749,4749,@Penny_lane_bbm wait for the monthly setups to go in force.That's my goal.,0.0,0.0,1.0,0.0,Neutral,wait monthli setup go force that  goal 
4750,4750,"Why yall spreading and believing fake polls not from the official page?

On the winning paper her name is mphowabadimo on previous results from.TBR Official Page her name is mphowabadimo, her registered BBM name is mphowabadimo not MPHO #BBMZANSI",0.078,0.071,0.851,0.0772,Positive,yall spread believ fake poll offici page on win paper name mphowabadimo previou result from tbr offici page name mphowabadimo  regist bbm name mphowabadimo mpho
4751,4751,@Markosonke1 the sale is still on.Bbm ke scam,0.0,0.346,0.654,-0.5719,Negative,sale still on bbm ke scam
4752,4752,"@Sisiwittfrida lha kenarian haga bbm dan gas lumrah terjadi.
BANGSA INDONESIA SEMINK BERMARTABAT SEJAK SUBSIDI DI KURNI DAN DAN HAPUS.
Apatag Blt Sudah Banyak Tepat Sasaran.Tidak seperti di bawah 2014, pengantri blt hakyak yang mengggunakan perhiasa emas lebih dari 2 gram.",0.0,0.0,1.0,0.0,Neutral,lha kenarian haga bbm dan ga lumrah terjadi bangsa indonesia semink bermartabat sejak subsidi di kurni dan dan hapus apatag blt sudah banyak tepat sasaran tidak seperti di bawah pengantri blt hakyak yang mengggunakan perhiasa ema lebih dari gram 
4753,4753,berasa bgt pengeluaran kalo tiap king isi bbm pake pertamax medagogan pertamax turbo,0.0,0.0,1.0,0.0,Neutral,berasa bgt pengeluaran kalo tiap king isi bbm pake pertamax medagogan pertamax turbo
4754,4754,@Penny_lane_bbm more winning trades than losing and my losing trades better be smaller than winners,0.389,0.209,0.402,0.6697,Positive,win trade lose lose trade better smaller winner
4755,4755,@Penny_lane_bbm follow my rules.Trade my plan and my plan only.Block out the noise and gurus.,0.0,0.0,1.0,0.0,Neutral,follow rules trad plan plan only block nois gurus 
4756,4756,Di saat bbm naik?Then di situ red meengenang tangisan buga and mba mba puan puan bpk @sbyudhoyono menjabat sebagai presiden ri,0.0,0.0,1.0,0.0,Neutral,di saat bbm naik then di situ red meengenang tangisan buga mba mba puan puan bpk menjabat sebagai presiden ri
4757,4757,@Kiddy_katz i want to see those results so i can feel better.😭😭,0.126,0.0,0.874,0.0772,Positive,want see result feel better 
4758,4758,The idiots are desperate!Haha even if you release it again in the cinema nothing will change!BBM will win!The people and awake people are open to your reality and the Marcoses!The Marcos can return!You have nothing to do!https://t.co/Kjdad2Iw4j,0.0,0.0,1.0,0.0,Neutral,idiot desperate haha even releas cinema noth change bbm win th peopl awak peopl open realiti marcoses th marco return y noth do 
4759,4759,"Dalam Suasana Crisis Ternyata Pak Jokowi Sedang Marah Sama Pak ahok ya

Tidak ada sense of crisis nya palam situasi bbm naik tinging raya terbebani gaji pejabat pertamina naik tinging https://t.co/owx8fdupom",0.0,0.22,0.78,-0.8481,Negative,dalam suasana crisi ternyata pak jokowi sedang marah sama pak ahok yatidak ada sens crisi nya palam situasi bbm naik ting raya terbebani gaji pejabat pertamina naik ting
4760,4760,@Geloraco Haya era presiden sby bbm ada naik dan turun,0.0,0.0,1.0,0.0,Neutral,haya era presiden sbi bbm ada naik dan turun
4761,4761,Is it #ProjectGash100 or #Gash100Project?,0.0,0.0,1.0,0.0,Neutral,
4762,4762,"Kalau Bermain-Main Dengan Harga BBM, Semoga Aja Besok Iron Kethangp Oleh Kpk.Liat aja ya orangnya siapa mesti bikin kaget dan marah!",0.0,0.0,1.0,0.0,Neutral,kalau bermain main dengan harga bbm  semoga aja besok iron kethangp oleh kpk liat aja ya orangnya siapa mesti bikin kaget dan marah 
4763,4763,@Zandile36285085 @bbm_stan6 i am so overwhelmed I don't wanna lie .... its his dreams for us.☺️☺️☺️😭😭😭,0.265,0.0,0.735,0.5133,Positive,overwhelm wanna lie      dream us 
4764,4764,@Chusnulch__ 1000% SBY LEBIH BAIK .... DARI PADA YG SECTION .... JANGANG SAMPAI ACTIVITY E-KTP DIKAKAN PANGUNG DI NEGERI YG SEDANG TAKANG TAK BAIK AJTimur Insi 2024 Anis Rasyid Baswedan Jadi Presiden 2pereode,0.0,0.0,1.0,0.0,Neutral,sbi lebih baik      dari pada yg section      jangang sampai activ e ktp dikakan pangung di negeri yg sedang takang tak baik ajtimur insi ani rasyid baswedan jadi presiden pereod
4765,4765,@Penny_lane_bbm https://t.co/Du8IQOVPGL,0.0,0.0,1.0,0.0,Neutral,
4766,4766,"I miss my mom is Isko ana butuhon my voice ah ""teh insat nak pink kaw haw?""hahahahha just don't bbm day mama ah",0.0,0.071,0.929,-0.1531,Negative,miss mom isko ana butuhon voic ah  teh insat nak pink kaw haw  hahahahha bbm day mama ah
4767,4767,@Penny_lane_bbm also wonderful example as i use right not write.,0.316,0.0,0.684,0.5719,Positive,also wonder exampl use right write 
4768,4768,so what if bbm si bia,0.0,0.0,1.0,0.0,Neutral,bbm si bia
4769,4769,"@Bbmzansi a the main entertainer he was supposed to be gifted with something by biggie.otherwise, truth be told, that house was gonna be boring without him.he single handedly ga ve bbm s3 viewers !!",0.145,0.061,0.794,0.4912,Positive,main entertain suppos gift someth biggie otherwise  truth told  hous gonna bore without him h singl handedli ga bbm s  viewer   
4770,4770,"Yn is a bit scared when it's just pink.You guys, have BBM hecklers eh. But, if someone yells at BBM as I am a pity-I will, and ask me, BBM are you?Are you kidding?When we fall down the country I'll find you!I know where you live!They just laughed.#BanaangMagaMaDa🤣",0.0,0.062,0.938,-0.4393,Negative,yn bit scare pink you guys  bbm heckler eh  but  someon yell bbm pity i will  ask me  bbm you ar kidding when fall countri i ll find you i know live they laughed 
4771,4771,@Fifi_feels #ProjectGash100 ❤❤ https://t.co/omqscxiay9,0.0,0.0,1.0,0.0,Neutral,
4772,4772,The next president of the phils BBM https://t.co/xz5OKASVE,0.0,0.0,1.0,0.0,Neutral,next presid phil bbm
4773,4773,Ew there are three bbm talking outside then the bobobo,0.0,0.0,1.0,0.0,Neutral,ew three bbm talk outsid bobobo
4774,4774,#ProjectGash100 to be a success please.🕯🕯🕯,0.481,0.0,0.519,0.5719,Positive,success please 
4775,4775,"@bbm_stan6 I'm starting to feel better now, don't wanna lie ... uyathandwa u brandon straight #gash1 #bbmzansi",0.255,0.0,0.745,0.5859,Positive,i m start feel better now  wanna lie     uyathandwa u brandon straight
4776,4776,"Toilet gratis bbm naik ,,
Naineeeeee",0.194,0.0,0.806,0.0516,Positive,toilet grati bbm naik   naineeeee
4777,4777,"#Discount 35% |
Rp.395.000 -& gt;Rp.256.750 |
Solance Outer Armi |
WA: 087821272320 |BBM: D2004C86 |
https://t.co/SaQBS1QIMM",0.0,0.0,1.0,0.0,Neutral, rp            gt rp          solanc outer armi  wa   bbm  d    c  
4778,4778,"@bagbongmarcos thank you BBM and Mayor Inday Sara Duterte for the love of our OFWs, you are really concerned.
#BBMSARA2022",0.271,0.0,0.729,0.7717,Positive,thank bbm mayor inday sara dutert love ofws  realli concerned 
4779,4779,@Penny_lane_bbm buy and sell,0.0,0.0,1.0,0.0,Neutral,buy sell
4780,4780,@_santosralph19 @iskomoreno excuses!Talo is Talo.Grace Poe and BBM's guest candidate joined in the slate of Senator Pro Talo Prin edi returned to his local election.Hahaha.German Pro Moreno's guardian.Hahaha,0.0,0.0,1.0,0.0,Neutral,excuses talo talo grac poe bbm  guest candid join slate senat pro talo prin edi return local election hahaha german pro moreno  guardian hahaha
4781,4781,Yooh same I was even off twitter till now.😭😭,0.0,0.0,1.0,0.0,Neutral,yooh even twitter till now 
4782,4782,"That's one thing eo ke e ratang ka bbm, bohlana bon ba ho khetha mohloli on the stage ha re kopantšane le bona😂😂😂",0.103,0.0,0.897,0.34,Positive,that  one thing eo ke e ratang ka bbm  bohlana bon ba ho khetha mohloli stage ha kopantan le bona
4783,4783,What's your # 1 goal this week in the market?,0.0,0.0,1.0,0.0,Neutral,what  goal week market 
4784,4784,"KERAJAAN BARU WAKIL RUPLOW @DPR_RI
Jadi Jubir Pemerintah.
DPR MINTA MAKE MEAN MENGERTI PEMERINTAH, KINA KALO BBM NAIK ITU WAJAR
https://t.co/dcmzhpawsr",0.0,0.0,1.0,0.0,Neutral,kerajaan baru wakil ruplow jubir pemerintah dpr minta make mean mengerti pemerintah  kina kalo bbm naik itu wajar
4785,4785,"@Edimahamg @anaksemut4 juga kita gak ako critique jokowi kalau saja dia tepati janji manisnya kartu sembako murah fakananya dia gak can berbuat apa2 ketics semua bahan pokok naik, tdk akan meenaikan bbm nyatanya naikali naikali kali, stop",0.0,0.058,0.942,-0.296,Negative,juga kita gak ako critiqu jokowi kalau saja dia tepati janji manisnya kartu sembako murah fakananya dia gak berbuat apa  ketic semua bahan pokok naik  tdk akan meenaikan bbm nyatanya naikali naikali kali  stop
4786,4786,@Londyncayiyana @remembrance_m_ #ProjectGash100 https://t.co/jxk905RTBQ,0.0,0.0,1.0,0.0,Neutral,
4787,4787,"@rachlannashidik @jokowi fun malah mau ketemu together yg nagis terisak-isak saat bbm naik dlu, can i have a dulu air eye manusia atau biawak?Kok gk nangis again?Kmn aj?Udah, itu aja lah ..",0.117,0.0,0.883,0.5913,Positive,fun malah mau ketemu togeth yg nagi terisak isak saat bbm naik dlu  dulu air eye manusia atau biawak kok gk nangi again kmn aj udah  itu aja lah   
4788,4788,"Kalo Bbm Turun Sampe 7k Kebawah, Boleh Deh Sampe 10 Periode.Yakin nih :( thin bgt",0.0,0.172,0.828,-0.4404,Negative,kalo bbm turun samp k kebawah  boleh deh samp periode yakin nih thin bgt
4789,4789,@Paps_caloy to be fair to Mocha.Pure DDS really.He just doesn't really like Marcos.It's just as good as Mocha can't bear to bbm like Banat by.,0.169,0.151,0.681,0.1397,Positive,fair mocha pur dd really h realli like marcos it  good mocha can t bear bbm like banat by 
4790,4790,@benzkie0514 @baesil1998 @rhenzvhie0315 @indaybibi @jahaness1944 @cuachaa7 @arjenocop @gerrycacanindin hala?The Supreme Court has made the decision and has recount c bbm several times.Sus!You think so.You support the debt in Pinas and still lie to credentials.Ok lng you yun?You pay tax but idol no?🥴🥴,0.111,0.066,0.823,0.4646,Positive,hala th suprem court made decis recount c bbm sever times sus y think so you support debt pina still lie credentials ok lng yun you pay tax idol no 
4791,4791,🥺🤲#ProjectGash100 https://t.co/beke59xuif,0.0,0.0,1.0,0.0,Neutral,
4792,4792,"@cutieepiee_21 ternnyata asam lmbung juga naik, ga hny bbm dan ppn 😐",0.0,0.0,1.0,0.0,Neutral,ternnyata asam lmbung juga naik  ga hni bbm dan ppn
4793,4793,@bmrian we have accepted the defeat and congratulated the winner of BBM Season 3❤️.Well deserved and we move ..,0.237,0.12,0.643,0.4404,Positive,accept defeat congratul winner bbm season  well deserv move   
4794,4794,@StargirlsFight1 @ThePepperroom every HMS will be successful dear .. MPHO won 2 million today ko bbm😍👏.Where are the Twitter Bullies👻,0.387,0.0,0.613,0.8779,Positive,everi hm success dear    mpho million today ko bbm where twitter bulli
4795,4795,I'd do anything to go back bbm,0.0,0.0,1.0,0.0,Neutral,i d anyth go back bbm
4796,4796,@Vinny_me why didn't anyone say i voted for bbm because he was 🤣,0.0,0.0,1.0,0.0,Neutral,anyon say vote bbm
4797,4797,Tas later delete tweet nalang.Don't come when you get sick and the available doctor is also BBM supporter.Tale Note.,0.0,0.155,0.845,-0.5106,Negative,ta later delet tweet nalang don t come get sick avail doctor also bbm supporter tal note 
4798,4798,"Idlozi livumile !!! mphowabadimo has been crowned the winner of #bbm season 3
Beke Le Beke 🎊🎉",0.238,0.0,0.762,0.6884,Positive,idlozi livumil     mphowabadimo crown winner season beke le beke
4799,4799,@jhonzalon khit highblood i pppaarty i have gunfire foods in someone who believes i n mnnlo c bbm unless deceived.,0.0,0.172,0.828,-0.4404,Negative,khit highblood pppaarti gunfir food someon believ n mnnlo c bbm unless deceived 
4800,4800,"@SpittingFactsz Manny Pacquiao has indeed improved while BBM still remained on the last row, Section 8. Near the trash can by the door.",0.124,0.0,0.876,0.4767,Positive,manni pacquiao inde improv bbm still remain last row  section near trash door 
4801,4801,"BBM again is one step ahead of them!Again, choose where your time can make the most of it!",0.0,0.0,1.0,0.0,Neutral,bbm one step ahead them again  choos time make it 
4802,4802,Did the Jabidah Massacre happen 54 years ago by Pacquiao and made an issue against BBM?Maybe shoot at Rizal to blame you too.,0.0,0.186,0.814,-0.5859,Negative,jabidah massacr happen year ago pacquiao made issu bbm mayb shoot rizal blame too 
4803,4803,@Penny_lane_bbm https://t.co/8USQ78Zobx,0.0,0.0,1.0,0.0,Neutral,
4804,4804,"@Berbrbnsonodado lmao, i did.You can't even get married because there is no reason.Just vendetta, which agrees with Ka Leody's statement.

BBM supporter is a good one.

Audacity to say research-resesarch when your statements scream 'misinformed'.",0.251,0.115,0.634,0.7003,Positive,lmao  did you can t even get marri reason just vendetta  agre ka leody  statement bbm support good one audac say research resesarch statement scream  misinformed  
4805,4805,"@tvonenews bbm ninikin pertamax 500rb 1 liter buat pejabat pemerintah ,, sy setuju",0.0,0.0,1.0,0.0,Neutral,bbm ninikin pertamax rb liter buat pejabat pemerintah    sy setuju
4806,4806,@_Sharktrader we love a good flower,0.703,0.0,0.297,0.7964,Positive,love good flower
4807,4807,@Sephirothdemise @pennylanepod thank you !!!,0.458,0.0,0.542,0.5229,Positive,thank    
4808,4808,Strategi Melangkakan BBM Solar & amp;Pertalite Tidak Akan Semudah Melangkakan Minaky Goreng #SPBU,0.0,0.0,1.0,0.0,Neutral,strategi melangkakan bbm solar ampertalit tidak akan semudah melangkakan minaki goreng
4809,4809,"@Agnes65866426 @loidasandiego77 @georgel26732027 @krisaquinoworld so what is christian?BBM supporters are still ""rude"".KSP is really that girl!",0.175,0.0,0.825,0.4926,Positive,christian bbm support still  rude  ksp realli girl 
4810,4810,"@Miss_warawiri jika tak mau langkah dan naik itu harus dukung 3 period.Program di Periode to 3 Itu Ialah Stabilkan Harga Caps Pokok, Turunkanan Harga Bbm, Stop Loan, Stop Impor, Turunkan Harga Mararg Goreng & amp;Tol, Turunkan Harda TDL & amp;gas.Remember the program in the period ke-3.",0.0,0.099,0.901,-0.5267,Negative,jika tak mau langkah dan naik itu haru dukung period program di period itu ialah stabilkan harga cap pokok  turunkanan harga bbm  stop loan  stop impor  turunkan harga mararg goreng amp tol  turunkan harda tdl amp gas rememb program period ke   
4811,4811,"Cewe udah
males greenbat together
cowonya, dia vinegar ngaih
Emot ':)' di SMS atau Bbm.",0.0,0.0,1.0,0.0,Neutral,cew udahmal greenbat togethercowonya  dia vinegar ngaihemot    di sm atau bbm 
4812,4812,@Tsalvosa the BBM supporters did not break that it was worthless.How do you say it is?😂😂😂😂,0.162,0.0,0.838,0.4404,Positive,bbm support break worthless how say is 
4813,4813,"@Abscbnnews uniteam be like, ""he has nothing to prove!""Bruhh.As a Filipino citizen, we demand him to prove himself in the debate.BBM's camps have been overcome.",0.106,0.057,0.837,0.3164,Positive,uniteam like   he noth prove  bruhh a filipino citizen  demand prove debate bbm  camp overcome 
4814,4814,@Leemoomoo1 @keeeeber isn't weird?You can see a lot of BBM supporters commenting that they believe in Sacropted Post without credible sources jusko😩🥴 fake news peddlers spotted,0.1,0.107,0.793,-0.0516,Negative,weird you see lot bbm support comment believ sacropt post without credibl sourc jusko fake news peddler spot
4815,4815,"@gmanews solid bbm to ...

Vote for Voter's Voter of Voter's ... 😎✌️",0.118,0.0,0.882,0.1531,Positive,solid bbm    vote voter  voter voter     
4816,4816,@Sandra93174 @nninin2nninin @tamalentjie @nanaama71936959 @Siphoe_sihle they had a chance to go n u ddnt vote for them to be in the top 5 now u want to blame thousand for that ... its the nature of the big brother game to get to the top 5by luck or votes so plz heal n move on coz no matter who went to top 5..mpho would still win it was written in the BBM stars,0.232,0.058,0.709,0.8671,Positive,chanc go n u ddnt vote top u want blame thousand     natur big brother game get top luck vote plz heal n move coz matter went top   mpho would still win written bbm star
4817,4817,"WMP Slim Juice SIAP MMBUAT BODY LANGING, SEXY DAN SEHAT MORE INFO: WA 082316336719 // BBM D26A63B3 https://t.co/xsghckqvul",0.196,0.0,0.804,0.6289,Positive,wmp slim juic siap mmbuat bodi langing  sexi dan sehat info  wa    bbm d  a  b 
4818,4818,Son susah makan?Kurus?Bunda jgn sedih.MRPRO ATASI MSALAH GNGGUAN SUSAH MKAN ORDER SMS/WA 082236790939 BBM D2F894C0 https://t.co/bnyas95x60,0.0,0.0,1.0,0.0,Neutral,son susah makan kurus bunda jgn sedih mrpro atasi msalah gngguan susah mkan order sms wa bbm d f   c 
4819,4819,"Jika Visit Sukses in Usia Muda, Kenapa Harus Nunggu Tua JLN Menuju Sukses = Bisnis Hwi Info Wa 0857999289494 Bbm: D19CB7A3 https://t.co/pqazniuofz",0.0,0.0,1.0,0.0,Neutral,jika visit suks usia muda  kenapa haru nunggu tua jln menuju suks bisni hwi info wa bbm  d  cb a 
4820,4820,Isko blame BBM vloggers at Divisoria for sale https://t.co/m5ie44xdte via @youtube,0.0,0.194,0.806,-0.34,Negative,isko blame bbm vlogger divisoria sale via
4821,4821,"@allgoodvibe it's what you called a strategic vote.When the most rising because there are sway voters from BBM, Leni, Isko, Pacman and Ping, plus the undecided, Leni is likely to be preceded and 2016 will not be repeated because of the magic especially when she becomes third.Gets?",0.0,0.041,0.959,-0.2263,Negative,call strateg vote when rise sway voter bbm  leni  isko  pacman ping  plu undecided  leni like preced repeat magic especi becom third gets 
4822,4822,Are you butuh uang?Don't you want to do it?yuk manfaatin hpmu jadi mesin uang di ajarin sampe can more info bbm 55f1c0ca0 wa 083827582420 https://t.co/ibzkujkhqs,0.0,0.062,0.938,-0.1486,Negative,butuh uang don t want it yuk manfaatin hpmu jadi mesin uang di ajarin samp info bbm f c ca  wa
4823,4823,@kinciiiiiiiiiii kuat mnghadapi naiknya bbm,0.0,0.0,1.0,0.0,Neutral,kuat mnghadapi naiknya bbm
4824,4824,"Kenapa sih harus galau gr ”kaka tinggi?SKRG kan Ada #NHCP #zinc #peninggibadan Alami & amp;Berkhasiat, PM 081320611197 Bbm: 51DBad17",0.0,0.0,1.0,0.0,Neutral,kenapa sih haru galau gr kaka tinggi skrg kan ada alami amp berkhasiat  pm bbm  dbad  
4825,4825,?,0.0,0.0,0.0,0.0,Neutral,
4826,4826,"Big brother look for sponsors next year.BBM is our hope, the real show just like BBA.Biggie's show lost meaning coz of the corrupt bbn #bbmzansi",0.182,0.077,0.741,0.4767,Positive,big brother look sponsor next year bbm hope  real show like bba biggie  show lost mean coz corrupt bbn
4827,4827,"SUBSIDI BLT DI DIFFERENT PRESIDEN
Kenakan bbm di umumkan marves
MAKAN PISA",0.0,0.0,1.0,0.0,Neutral,subsidi blt di differ presidenkenakan bbm di umumkan marvesmakan pisa
4828,4828,"@__ sridiana_3va benar sekali .... di daerah kami sejak dua king keriarin bbm jenis petelite sudah tidak ada di spbu, ohang pada ngantri pertmax hard rp12750.",0.0,0.053,0.947,-0.1027,Negative,sridiana  va benar sekali      di daerah kami sejak dua king keriarin bbm jeni petelit sudah tidak ada di spbu  ohang pada ngantri pertmax hard rp      
4829,4829,"@Vivacoid PPN Naik, BBM UDH Naik, Sembako Naik, Migor Mahal, LPG Iron Naik & amp;UPAH MINIMUM SDH TERLALU TINGGI.God, I'm thankful for beeing Indonesian",0.144,0.0,0.856,0.5719,Positive,ppn naik  bbm udh naik  sembako naik  migor mahal  lpg iron naik amp upah minimum sdh terlalu tinggi god  i m thank bee indonesian
4830,4830,"SOLID BBM ❤️
I also saw you 😍 Hopefully next time you shake hands with idol ❤️💕 https://t.co/jkcs3QQFFM",0.255,0.086,0.659,0.516,Positive,solid bbm also saw hope next time shake hand idol
4831,4831,"I was speaking with a driver the other day re: politics.Although he may not speak highly of BBM, he always blame the aquinos.He has trust issues.He seems sick and tired of what he experienced, the promises broken over and over.

So, I pray Madam wins, so promises do come true.",0.268,0.176,0.556,0.7316,Positive,speak driver day re  politics although may speak highli bbm  alway blame aquinos h trust issues h seem sick tire experienced  promis broken over so  pray madam wins  promis come true 
4832,4832,@witandgrit @Marowenj @peytronpatron @maryeymanzano @claudiopoy why am I annoyed?,0.0,0.271,0.729,-0.3818,Negative,annoyed 
